コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"(*6,9)10(4,13)(2,16)(11,7,14)(3,8,12,15)51"
4コーナー,"(*6,9)10,13(2,4,16)(11,7,14)(3,8,12,15)51"
