着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,4,テスティモーネ,牡4,57.0,幸,1:49.1,,2,3.9,35.9,栗東大根田,524(+4)
2,5,10,グランドプラージュ,牡4,57.0,吉村,1:49.3,1.1/4,1,1.8,36.0,栗東杉山晴,518(-10)
3,4,7,ルヴァンユニベール,牡4,57.0,渡辺竜,1:49.8,3,5,14.6,36.0,栗東北出,560(+6)
4,1,1,マリオロード,牡7,58.0,太宰,1:50.1,1.3/4,13,134.6,36.7,栗東安達,506(-12)
5,6,11,バスタードサフラン,牝5,55.0,田山,1:50.1,ハナ,12,79.6,37.2,栗東渡辺,482(+2)
6,2,3,タイセイドレフォン,牡7,58.0,酒井,1:50.3,3/4,11,69.2,36.9,栗東西村,508(+2)
7,5,9,ヴァンヤール,牡8,59.0,角田和,1:50.7,2.1/2,8,45.1,36.3,栗東庄野,534(+6)
8,3,6,シェットランド,牡6,57.0,川須,1:51.2,3,16,239.2,37.4,美浦久保田,558(-12)
9,7,14,ベルウェザー,牡5,57.0,Mデム,1:51.2,クビ,6,24.4,36.8,栗東茶木,494(-2)
10,3,5,ワイドブリザード,セ5,57.0,武豊,1:51.4,3/4,4,13.9,38.4,栗東佐藤悠,454(+6)
11,1,2,ルージュアベリア,牝5,55.0,池添,1:51.6,1.1/4,9,47.7,37.5,美浦加藤士,488(+2)
12,8,16,テーオーグランビル,牡6,58.0,岩田康,1:52.1,3,3,8.4,38.2,栗東上村,500(-4)
13,4,8,シュバルツクーゲル,牡5,57.0,丹内,1:52.5,2,10,68.3,38.5,美浦鹿戸,504(+6)
14,8,15,ブラックシールド,牡7,57.0,泉谷,1:52.7,1.1/4,14,165.7,39.0,栗東小栗,472(+2)
15,6,12,フタイテンロック,牡7,57.0,長岡,1:52.7,ハナ,15,232.6,38.9,美浦佐藤吉,500(-10)
16,7,13,メルキオル,牡4,57.0,鮫島駿,1:59.9,大,7,24.5,46.6,栗東松永幹,492(+14)
