馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,グランダイト,セ3,上里,美浦・奥村武,追込,109.7,13,15,3歳新馬,35.7,490(-20),中山,98,中13週,Y,,1,ドレフォン,ファルブラヴ,,
2,2,サニースマイル,牡3,古川奈,栗東・羽月,差し,78.6,12,12,3歳未勝利,39.1,474(+4),中京,35,中4週,Y,,3,ビッグアーサー,キズナ,,
3,2,アリステア,牡3,斎藤,美浦・斎藤誠,,8.2,3,,,,496(0),,,,,,,キタサンブラック,ウォーエンブレム,,
4,3,ベラジオボヤージュ,牝3,舟山,美浦・上原佑,差し,30.6,11,8,3歳未勝利,35.0,456(+4),中山,57,中7週,Y,,1,Wootton Bassett,Fastnet Rock,,
5,3,アンヘリート,牝3,川須,栗東・高橋一,差し,257.1,14,7,3歳未勝利,39.7,448(-4),小倉,56,中7週,Y,,3,ノーブルミッション,ジェニュイン,,B
6,4,ヒサエノオモカゲ,牝3,内田博,美浦・千葉,先行,6.4,2,5,3歳未勝利,39.8,480(-2),中山,14,中1週,Y,,3,ノーブルミッション,ダンスインザダーク,,
7,4,ティアップドライブ,牡3,丸田,美浦・奥平,先行,2.9,1,3,3歳未勝利,37.8,496(-2),中山,21,中2週,Y,,3,リオンディーズ,ゴールドアリュール,,
8,5,キタノブレイク,牡3,丹内,美浦・本間,差し,10.8,6,12,3歳未勝利,42.0,462(-14),中山,57,中7週,Y,,3,レインボーライン,サムライハート,,
9,5,ポジティビティ,牡3,泉谷,栗東・飯田,差し,15.5,8,5,3歳未勝利,38.8,472(0),中京,29,中3週,Y,,3,モーニン,クロフネ,,B
10,6,タイセイバンクール,牡3,菊沢,栗東・西村,先行,8.7,5,6,3歳未勝利,38.8,460(+10),中京,112,中15週,Y,,3,サンダースノー,ディープインパクト,,
11,6,エイシンヤタガラス,牡3,川又,栗東・渡辺,先行,16.6,9,4,3歳未勝利,39.2,480(0),福島,15,中1週,Y,,3,ディーマジェスティ,キングカメハメハ,,
12,7,グロワールスカイ,牡3,松岡,美浦・加藤士,,27.9,10,6,3歳未勝利,41.2,480(-4),中山,42,中5週,Y,,3,ゴールドドリーム,シンボリクリスエス,,
13,7,バーンズベリー,牡3,横山琉,美浦・尾関,先行,12.1,7,7,3歳未勝利,38.4,456(-12),東京,63,中8週,Y,,3,Iffraaj,Invincible Spirit,,
14,8,ビリーヴアンドラン,牡3,秋山稔,美浦・蛯名利,差し,399.2,15,13,3歳未勝利,39.7,488(-2),中京,36,中4週,Y,,3,スマートファルコン,ブライアンズタイム,,B
15,8,ジーティートゥルー,牡3,丸山,美浦・田島,差し,8.4,4,7,3歳未勝利,37.7,446(0),阪神,56,中7週,Y,,3,ニューイヤーズデイ,ハーツクライ,,
