馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ミトノボタン,牝2,田口,栗東・中竹,,105.9,12,,,,490(0),,,,,,,キタサンブラック,エイシンフラッシュ,,
2,2,キングジェネシス,牡2,古川吉,栗東・四位,,28.5,7,,,,462(0),,,,,,,サトノダイヤモンド,ロードカナロア,,
3,3,ローズラフィネ,牝2,武豊,栗東・友道,,3.9,3,,,,472(0),,,,,,,エピファネイア,ハーツクライ,,
4,3,ロサルゴサ,牡2,森田,栗東・斉藤崇,,47.8,10,,,,490(0),,,,,,,フィエールマン,ロードカナロア,,
5,4,ショウナンハヤナミ,牡2,吉村,栗東・渡辺,,3.8,2,,,,450(0),,,,,,,レイデオロ,ディープインパクト,,
6,4,アングランパ,牡2,田山,栗東・田中克,,121.9,14,,,,504(0),,,,,,,キズナ,Malibu Moon,,
7,5,リアライズパリオ,牡2,横山和,栗東・須貝,,12.7,5,,,,504(0),,,,,,,サートゥルナーリア,Danehill Dancer,,
8,5,マコトアディントン,牡2,高杉,栗東・前川,,24.4,6,,,,420(0),,,,,,,オルフェーヴル,ストーミングホーム,,
9,6,ミランド,牡2,小沢,栗東・小林,,112.7,13,,,,448(0),,,,,,,ゴールドドリーム,キングカメハメハ,,
10,6,ダノンミッドナイト,牡2,Ｃデム,栗東・中内田,,3.2,1,,,,492(0),,,,,,,コントレイル,キンシャサノキセキ,,
11,7,ジャスティンレビン,牡2,ジェル,栗東・吉岡,,36.1,8,,,,518(0),,,,,,,キズナ,Cairo Prince,,
12,7,グランドフィナーレ,牡2,鮫島駿,栗東・橋口,,85.9,11,,,,462(0),,,,,,,シルバーステート,Candy Stripes,,
13,8,レッドレグルス,牡2,団野,栗東・杉山晴,,40.2,9,,,,470(0),,,,,,,コントレイル,ゼンノロブロイ,,
14,8,フローマジック,牝2,ルメー,栗東・辻野,,6.2,4,,,,458(0),,,,,,,リアルスティール,ダイワメジャー,,
