着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ホーエリート,牝4,55.0,戸崎圭,2:13.0,,2,3.8,35.1,美浦田島,478(+10)
2,2,2,アドマイヤサジー,牝5,56.0,津村,2:13.2,1.1/4,5,9.4,35.3,美浦宮田,444(+4)
3,4,4,ホウオウムサシ,牡5,58.0,菅原明,2:13.2,クビ,1,3.5,34.7,美浦蛯名正,456(+6)
4,5,6,ガジュノリ,牝4,55.0,丹内,2:13.3,アタマ,8,19.1,35.6,美浦尾形,480(+4)
5,8,13,ナイトインロンドン,牡5,58.0,田辺,2:13.3,ハナ,4,6.5,35.1,美浦大竹,488(+4)
6,5,7,ファンタジア,牝6,56.0,キング,2:13.3,クビ,6,9.5,35.7,美浦堀,516(+2)
7,7,11,ウインルーティン,牡5,58.0,横山和,2:13.6,1.1/2,7,16.4,36.3,栗東長谷川,476(+4)
8,1,1,ナムラカミカゼ,牡8,58.0,木幡巧,2:13.6,クビ,12,172.2,34.9,栗東村山,496(-4)
9,6,8,キントリヒ,牡6,58.0,佐々木,2:13.7,1/2,9,20.5,35.9,美浦矢野,478(+4)
10,6,9,メイテソーロ,牡5,58.0,Hドイ,2:14.0,1.3/4,10,93.7,35.9,美浦武市,500(+6)
11,8,12,アレグロブリランテ,牡4,57.0,横山武,2:14.1,3/4,3,6.5,36.7,美浦上原佑,478(+4)
12,4,5,イヤサカ,牝7,56.0,長浜,2:14.7,3.1/2,11,99.3,37.5,美浦天間,494(0)
13,7,10,ナックイルシーブ,牡7,58.0,大野,2:15.4,4,13,213.9,37.9,美浦杉浦,528(+22)
