コーナー,通過順
1コーナー,"16,6,2(8,10)(1,3,4,7)9(5,14)11(13,15)12"
2コーナー,"16,6,2(8,10)(1,4)(3,7)(5,9)(13,15,14)11,12"
3コーナー,"(*16,6)(2,8,10)(1,4)(13,3)(5,7)(15,9)(12,14)11"
4コーナー,"(16,*6)(8,10)4(2,1,13)(5,12)15(9,3)(14,7)11"
