馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スカプラリオ B,牝4,小林凌,栗東・佐々木,,48.1,13,1,3歳以上1勝クラス,36.2,460(-8),福島,90,中12週,Y,,3,ルーラーシップ,ゼンノロブロイ,
2,2,スクルプトーリス,牝4,泉谷,栗東・松下,先行,19.5,8,1,3歳以上1勝クラス,34.6,450(-10),札幌,195,中27週,Y,Y,3,ジャスタウェイ,Kingmambo,
3,3,アスクキングコング,セ6,荻野琢,栗東・梅田,差し,16.4,6,10,3歳以上2勝クラス,34.8,454(-16),京都,91,中12週,Y,,3,ロードカナロア,アグネスタキオン,
4,3,ショウナンアメリア,牝5,吉田隼,美浦・奥村武,先行,22.4,9,14,3歳以上2勝クラス,34.7,460(+2),中山,70,中9週,Y,,3,ロードカナロア,ダイワメジャー,
5,4,ナリタローゼ B,牝6,北村友,栗東・高橋亮,,17.7,7,9,,35.5,482(-4),小倉,28,中3週,Y,,3,ダイワメジャー,A.P. Indy,
6,4,サニーオーシャン,セ6,,美浦・中野,追込,36.2,11,7,,34.6,458(0),小倉,14,中1週,Y,,3,ゼンノロブロイ,バゴ,
7,5,ソールズベリー B,牝5,藤懸,美浦・竹内,先行,125.1,14,14,,40.0,448(-2),小倉,14,中1週,Y,,3,ダイワメジャー,シンボリクリスエス,
8,5,テンジュイン,牝7,藤岡康,栗東・千田,差し,42.5,12,12,4歳以上2勝クラス,35.4,462(0),京都,34,中4週,Y,,3,ジョーカプチーノ,キングヘイロー,
9,6,アップストローク,セ5,丹内,美浦・杉浦,追込,4.1,2,6,4歳以上2勝クラス,34.4,458(-4),中山,28,中3週,Y,,3,ディーマジェスティ,Unbridled's Song,
10,6,ベジェサ,牝5,小沢,栗東・飯田祐,先行,22.6,10,12,,36.7,484(+2),福島,91,中12週,Y,,3,イスラボニータ,キングヘイロー,
11,7,サトノルーチェ,牝6,藤岡佑,栗東・吉村,追込,11.3,5,14,3歳以上2勝クラス,34.9,436(-10),京都,77,中10週,Y,,3,ディープインパクト,Burning Roma,
12,7,ジョリダム,牝4,富田,栗東・武英,先行,7.2,4,9,3歳以上2勝クラス,35.4,444(0),東京,77,中10週,Y,,3,カレンブラックヒル,ダイナマイトダディ,
13,8,スムースベルベット B,牝4,佐々木,美浦・手塚,先行,5.3,3,2,4歳以上2勝クラス,35.1,496(+4),中山,28,中3週,Y,,3,ディスクリートキャット,サウスヴィグラス,
14,8,サトノグレイト,セ4,鮫島駿,栗東・中竹,差し,3.8,1,1,4歳以上1勝クラス,34.5,490(-6),小倉,14,中1週,Y,,3,ダイワメジャー,Hawk Wing,
