馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,リーチグローリー,牝3,吉村,栗東・浜田,先行,70.1,12,1,3歳未勝利,39.3,490(0),京都,22,中2週,Y,,3,リーチザクラウン,ルーラーシップ,,
2,1,シャフメラン,牝3,田山,栗東・新谷,差し,38.2,10,1,3歳未勝利,37.8,430(-8),京都,43,中5週,Y,,3,ドレフォン,フジキセキ,,
3,2,ルージュビバーチェ,牝3,菱田,栗東・橋口,先行,8.2,3,1,3歳未勝利,37.7,454(+2),京都,62,中8週,Y,,3,ミスターメロディ,アグネスタキオン,,
4,2,ジュワネング,牝3,西塚,美浦・栗田,先行,14.7,7,1,3歳未勝利,37.9,480(+2),東京,35,中4週,Y,,2,Gun Runner,Speightstown,,
5,3,マヴィ,牝3,鮫島駿,栗東・牧浦,,57.2,11,15,,40.9,480(+4),東京,119,中16週,Y,,2,ルヴァンスレーヴ,ファスリエフ,,
6,3,アーネストアイズ,牝3,松山,栗東・松永幹,先行,11.1,5,1,3歳未勝利,38.0,452(-2),阪神,14,中1週,Y,,3,ルヴァンスレーヴ,キングカメハメハ,,B
7,4,デールエルバハリ,牝3,小沢,栗東・杉山佳,差し,146.1,15,9,3歳1勝クラス,38.7,494(0),京都,62,中8週,Y,,3,クリソベリル,War Front,,
8,4,ペンダント,牝3,岩田望,栗東・池江,先行,15.6,8,1,3歳未勝利,38.5,460(-4),小倉,22,中2週,Y,,3,オルフェーヴル,シンボリクリスエス,,
9,5,キタノファーンヒル,牝3,鷲頭,栗東・加藤公,逃げ,92.9,13,1,JRA交流,40.0,468(-3),園田,53,中7週,,,2,ヴァンゴッホ,ヴィクトワールピサ,,
10,5,エスティヴァリス,牝3,斎藤,栗東・高橋康,,116.1,14,11,,35.8,486(-8),中京,85,中11週,Y,,3,マインドユアビスケッツ,Street Boss,,
11,6,シュネルアンジュ,牝3,武豊,栗東・寺島,先行,3.3,1,5,3歳1勝クラス,36.8,476(-12),京都,36,中4週,Y,,2,キズナ,Distorted Humor,,
12,6,メイショウコマチ,牝3,太宰,栗東・千田,差し,3.4,2,1,2歳新馬,36.8,468(-6),阪神,78,中10週,Y,,1,ルヴァンスレーヴ,スペシャルウィーク,,
13,7,グラシアムヘール,牝3,西村淳,栗東・藤原,差し,10.2,4,1,3歳未勝利,37.0,488(-4),京都,35,中4週,Y,,2,コントレイル,Quality Road,,
14,7,ノーブルクラウド,牝3,吉田隼,美浦・久保田,先行,159.3,16,1,3歳未勝利,39.1,456(-14),中山,56,中7週,Y,,3,カレンブラックヒル,クロフネ,,B
15,8,エイコーンドリーム,牝3,酒井,栗東・河嶋,先行,22.9,9,1,3歳新馬,37.5,462(-6),阪神,15,中1週,Y,,1,ルヴァンスレーヴ,キングカメハメハ,,
16,8,クイーンズドリーム,牝3,小崎,栗東・大久保,先行,11.1,6,1,3歳未勝利,37.8,508(-4),京都,57,中7週,Y,,3,クリソベリル,タートルボウル,,
