着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ペアポルックス,牡5,57.0,岩田康,1:07.0,,7,16.7,33.4,栗東梅田,474(+2)
2,1,2,レイピア,牡4,57.0,戸崎圭,1:07.0,クビ,5,14.5,33.8,栗東中竹,510(-6)
3,3,5,ルガル,牡6,58.0,鮫島駿,1:07.1,クビ,1,2.9,34.5,栗東杉山晴,528(-4)
4,7,14,ママコチャ,牝7,56.0,川田,1:07.1,ハナ,3,5.6,34.3,栗東池江,494(+4)
5,8,16,ヨシノイースター,牡8,57.0,田辺,1:07.2,3/4,11,45.2,34.3,栗東中尾,486(-10)
6,8,15,フリッカージャブ,牡4,57.0,松山,1:07.3,1/2,4,8.7,34.6,栗東西園翔,502(+8)
7,2,4,ウイングレイテスト,牡9,57.0,松岡,1:07.4,1/2,10,37.5,34.6,美浦畠山,520(0)
8,6,11,ルージュラナキラ,牝4,55.0,横山武,1:07.4,アタマ,12,50.2,34.3,美浦加藤征,456(-6)
9,7,13,ビッグシーザー,牡6,57.0,北村友,1:07.4,ハナ,8,24.6,34.0,栗東西園正,520(0)
10,3,6,カリボール,牡10,57.0,柴田善,1:07.4,ハナ,15,329.3,34.5,美浦戸田,508(-6)
10,4,8,フィオライア,牝5,55.0,太宰,1:07.4,ハナ,13,86.2,33.7,栗東西園正,468(-2)
12,1,1,ファンダム,牡4,57.0,ルメー,1:07.6,1,2,3.9,34.6,美浦辻,484(-8)
13,4,7,フリームファクシ,牡6,57.0,菅原明,1:07.6,アタマ,14,147.4,33.9,栗東須貝,520(0)
14,6,12,オタルエバー,牡7,57.0,大野,1:07.7,クビ,16,423.3,34.3,栗東中竹,494(-8)
15,5,9,インビンシブルパパ,牡5,57.0,佐々木,1:08.0,1.3/4,6,14.6,35.5,美浦伊藤大,514
16,5,10,ピューロマジック,牝5,55.0,横山和,1:08.3,2,9,29.5,36.3,栗東安田,458
