券種,組み合わせ,配当,人気
単勝,1,660,4
複勝,1,190,3
複勝,2,270,5
複勝,3,160,1
枠連,1-2,1800,8
馬連,1-2,2590,9
ワイド,1-2,730,7
ワイド,1-3,410,2
ワイド,2-3,800,8
馬単,1-2,4580,15
3連複,1-2-3,2850,4
3連単,1-2-3,17200,32
