馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ワイドアラジン,牡5,小沢,栗東・奥村豊,差し,4.8,2,4,,35.8,482(0),福島,21,中2週,Y,,3,ダイワメジャー,ウォーエンブレム,
2,2,アンリーロード,牝5,荻野極,栗東・茶木,先行,9.3,4,11,,35.9,482(0),東京,48,中6週,Y,,3,リアルスティール,ジャングルポケット,
3,3,ココクレーター,牝5,杉原,美浦・浅利,差し,15.6,7,12,,33.4,434(-12),東京,70,中9週,Y,,3,エピファネイア,ゼンノロブロイ,
4,4,イケイケドンドン,牡5,大野,美浦・松山,先行,9.4,5,1,,35.7,470(0),阪神,27,中3週,Y,,3,ワールドエース,ブライアンズタイム,
5,5,グラニット,牡5,丸田,美浦・大和田,,13.4,6,12,,36.6,468(+2),中京,188,中26週,Y,Y,3,ダノンバラード,フサイチコンコルド,
6,6,ロジマンボ B,牡6,内田博,美浦・古賀,先行,95.6,9,16,,36.8,492(-2),東京,48,中6週,Y,,3,ドゥラメンテ,ディープインパクト,
7,6,ユキノロイヤル,牡4,石橋脩,美浦・小野,先行,5.5,3,7,,33.6,460(+4),東京,70,中9週,Y,,3,ディーマジェスティ,タイキシャトル,
9,7,ダニーデン B,牡5,石川,美浦・辻,先行,19.1,8,15,,34.8,502(-2),東京,237,中33週,Y,Y,3,リアルスティール,Numerous,
10,8,ディープリッチ,牡7,武藤,美浦・小島,差し,134.5,10,17,,34.6,526(0),阪神,34,中4週,Y,,3,ディープブリランテ,Songandaprayer,
11,8,ボーモンド,牡4,戸崎圭,美浦・国枝,先行,2.2,1,1,,33.6,484(-2),東京,62,中8週,Y,,3,モーリス,キングカメハメハ,
