券種,組み合わせ,配当,人気
単勝,10,290,1
複勝,10,140,1
複勝,12,250,5
複勝,15,180,2
枠連,6-7,1340,6
馬連,10-12,1900,5
ワイド,10-12,600,4
ワイド,10-15,370,1
ワイド,12-15,1120,14
馬単,10-12,2610,5
3連複,10-12-15,2800,2
3連単,10-12-15,15430,18
