券種,組み合わせ,配当,人気
単勝,8,290,1
複勝,8,130,1
複勝,5,160,3
複勝,10,180,4
枠連,5-7,850,3
馬連,5-8,820,2
ワイド,5-8,340,3
ワイド,8-10,320,2
ワイド,5-10,570,9
馬単,8-5,1430,3
3連複,5-8-10,1460,4
3連単,8-5-10,5600,12
