着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,デイトナモード,牡6,54.0,小崎,1:06.8,,14,24.9,33.6,栗東千田,544(+4)
2,4,7,トーラスシャイン,牡5,55.0,松本,1:07.0,1,3,8.3,34.0,栗東田中克,478(0)
3,3,6,レッドエヴァンス,セ5,56.0,斎藤,1:07.4,2.1/2,2,7.8,33.2,栗東東田,494(0)
4,1,1,メイショウピース,牝6,54.0,丸山,1:07.4,クビ,8,14.5,33.9,栗東高橋亮,472(-14)
5,5,9,ミルテンベルク,牡5,57.0,亀田,1:07.5,1/2,7,12.7,33.8,栗東武英,492(+6)
6,1,2,ポエットリー,牝5,54.0,鮫島駿,1:07.6,クビ,9,17.3,33.8,栗東平田,474(-2)
7,7,14,ナムラローズマリー,牝5,54.0,藤懸,1:07.6,クビ,6,10.7,33.1,栗東羽月,462(+2)
8,4,8,ベイビーキッス,牝4,55.0,菊沢,1:07.9,1.1/2,1,7.1,33.9,美浦青木,458(+6)
9,6,11,ロードマイライフ,牡5,55.0,西塚,1:07.9,アタマ,12,19.8,33.7,栗東佐藤悠,506(0)
10,8,17,ゴールドサーベル,牡5,55.0,荻野琢,1:07.9,クビ,17,43.8,33.6,栗東大久保,474(+4)
11,7,15,ルーフ,牝6,54.0,松若,1:07.9,クビ,4,8.5,34.7,栗東清水久,500(-4)
12,3,5,ロードトレイル,牡5,56.0,浜中,1:08.1,1,11,19.4,34.6,栗東藤岡,486(+4)
13,8,18,ブラックケリー,牝4,54.0,丹内,1:08.1,アタマ,5,8.8,34.7,栗東長谷川,432(0)
14,2,4,ハートホイップ,牝7,53.0,横山琉,1:08.1,アタマ,16,41.1,34.2,美浦蛯名利,494(+4)
15,5,10,トールキン,牡6,56.0,古川吉,1:08.2,3/4,15,40.0,34.1,栗東西園正,500(+2)
16,6,12,スコーピオン,牡5,56.0,角田和,1:08.2,アタマ,18,46.7,34.9,美浦武藤,488(-2)
17,7,13,パクスロマーナ,牝6,55.0,小沢,1:08.4,1,13,22.1,34.7,栗東加藤公,448(+4)
18,8,16,エスペシャリー,牝4,54.0,富田,1:09.7,8,10,18.2,36.6,栗東四位,440(-2)
