馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ナムラアトム,牡3,浜中,栗東・長谷川,差し,7.6,3,4,,35.0,488(+4),中京,70,中9週,Y,,3,リアルインパクト,Storm Cat,
2,1,モンシュマン,牡3,松山,栗東・上村,逃げ,24.5,9,1,3歳1勝クラス,34.0,458(-10),阪神,49,中6週,Y,,3,ミッキーアイル,Thewayyouare,
3,2,ガロンヌ,牡3,池添,栗東・上村,差し,8.0,4,1,,33.4,468(0),京都,20,中2週,Y,,3,モーリス,ハーツクライ,
4,2,ニコラウス,牡3,荻野極,美浦・上原佑,先行,68.6,17,1,3歳1勝クラス,33.4,436(-4),東京,21,中2週,Y,,3,リアルスティール,Sageburg,
5,3,アスクワンタイム,牡3,岩田望,栗東・梅田,追込,33.7,11,4,,33.2,452(0),京都,20,中2週,Y,,3,ロードカナロア,ディープインパクト,
6,3,オーキッドロマンス,牡3,内田博,美浦・手塚,先行,6.6,2,2,,34.8,484(+2),中京,70,中9週,Y,,2,ロジャーバローズ,スニッツェル,
7,4,ジョーローリット,牝3,柴田裕,栗東・中竹,,150.0,18,5,,34.9,478(0),京都,20,中2週,Y,,3,ダノンレジェンド,ジョーカプチーノ,
8,4,モズトキキ,牝3,亀田,栗東・村山,先行,46.5,14,1,,34.6,548(+10),福島,42,中5週,Y,,3,グランプリボス,Congrats,
9,5,アウェイキング,牡3,菱田,栗東・矢作,差し,25.4,10,1,,34.5,488(-4),新潟,21,中2週,Y,,3,Kingman,Observatory,
10,5,エトヴプレ,牝3,藤岡佑,栗東・藤岡,先行,2.9,1,5,,34.2,462(+4),阪神,48,中6週,Y,,3,Too Darn Hot,Clodovil,
11,6,エポックヴィーナス,牝3,酒井,栗東・新谷,差し,58.9,16,1,,34.1,436(-4),中京,69,中9週,Y,,3,ヴィクトワールピサ,ブライアンズタイム,
12,6,シカゴスティング,牝3,西村淳,栗東・庄野,先行,36.5,12,12,,34.6,428(-6),阪神,48,中6週,Y,,3,ロゴタイプ,スクリーンヒーロー,
13,7,ペアポルックス,牡3,松若,栗東・梅田,先行,16.6,7,2,,34.1,474(-2),京都,20,中2週,Y,,3,キンシャサノキセキ,ディープインパクト,
14,7,ナナオ,牝3,和田竜,栗東・小栗,先行,12.3,6,1,,35.1,436(+14),阪神,90,中12週,Y,,3,ロードカナロア,オルフェーヴル,
15,7,クリスアーサー,牡3,,栗東・渡辺,先行,54.2,15,16,,35.9,514(+10),中京,70,中9週,Y,,3,ビッグアーサー,シンボリクリスエス,
16,8,エリカカリーナ,牝3,鮫島駿,美浦・宮田,先行,12.1,5,1,3歳1勝クラス,34.4,432(+8),中山,63,中8週,Y,,3,ミッキーアイル,サクラバクシンオー,
17,8,ピューロマジック,牝3,横山和,栗東・安田,,24.1,8,2,,35.7,446(-4),阪神,90,中12週,Y,,3,アジアエクスプレス,ディープインパクト,
18,8,カルチャーデイ,牝3,武豊,栗東・四位,先行,40.3,13,7,,35.5,400(-10),阪神,76,中10週,Y,,3,ファインニードル,マイネルラヴ,
