馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ベレーバスク,牝2,丹内,美浦・清水英,先行,2.8,2,5,,33.6,456(-2),京都,42,中5週,Y,,3,ベンバトル,マンハッタンカフェ,
2,2,エスカレイト,牝2,松本,栗東・小栗,差し,321.2,11,10,,37.0,444(-2),札幌,105,中14週,Y,,3,ロードカナロア,Tapit,
3,3,ヘルモソブレード,牝2,杉原,美浦・岩戸,先行,40.1,7,1,2歳新馬,35.9,450(-2),新潟,55,中7週,Y,,1,ビッグアーサー,ダイワメジャー,
4,4,アイニードユー,牝2,菅原明,栗東・吉村,先行,10.1,5,4,,34.6,464(-4),京都,70,中9週,Y,,2,ファインニードル,ハードスパン,
5,5,プリンセスモコ,牝2,西塚,栗東・藤原,先行,7.2,4,1,2歳新馬,36.1,454(-6),京都,28,中3週,Y,,1,Charlatan,Candy Ride,
6,6,プレセピオ,牝2,富田,栗東・笹田,先行,51.5,8,7,,35.8,474(+4),京都,13,中1週,Y,,3,パドトロワ,エピファネイア,
7,6,タイセイフレッサ,牝2,斎藤,美浦・斎藤誠,差し,6.0,3,3,,37.5,462(-6),門別,44,中5週,,,2,キズナ,Candy Ride,
8,7,ノアールビーナス,牝2,鮫島駿,栗東・杉山佳,差し,55.5,9,1,2歳未勝利,34.9,434(+10),阪神,76,中10週,Y,,3,ドレフォン,ディープインパクト,
9,7,エスティヴァリス,牝2,永島,栗東・高橋康,先行,131.1,10,9,,37.2,494(+4),京都,13,中1週,Y,,3,マインドユアビスケッツ,Street Boss,
10,8,ラスベガスサイン,牝2,松山,栗東・長谷川,,27.1,6,1,2歳未勝利,35.0,408(+8),札幌,98,中13週,Y,,3,シルバーステート,Dubawi,
11,8,マルガ,牝2,武豊,栗東・須貝,逃げ,2.5,1,5,,35.2,478(-6),東京,49,中6週,Y,,2,モーリス,キングカメハメハ,
