券種,組み合わせ,配当,人気
単勝,10,510,2
複勝,10,160,3
複勝,4,110,1
複勝,5,140,2
枠連,4-8,420,2
馬連,4-10,560,3
ワイド,4-10,270,3
ワイド,5-10,630,9
ワイド,4-5,220,1
馬単,10-4,1610,7
3連複,4-5-10,1020,2
3連単,10-4-5,6950,20
