馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,マスクトディーヴァ,牝4,モレイ,栗東・辻野,差し,1.7,1,6,,33.2,456(+2),東京,62,中8週,Y,,3,ルーラーシップ,ディープインパクト,
2,2,ゴールドエクリプス,牝5,岩田望,栗東・大久保,差し,35.2,8,12,,35.5,494(+2),小倉,48,中6週,Y,,3,ドゥラメンテ,ハービンジャー,
3,3,テンハッピーローズ,牝6,津村,栗東・高柳大,差し,62.8,9,7,,33.6,462(0),京都,49,中6週,Y,,3,エピファネイア,タニノギムレット,
4,4,サブライムアンセム,牝5,北村友,栗東・藤原,差し,96.9,10,16,,39.6,492(-4),阪神,28,中3週,Y,,3,ロードカナロア,シンボリクリスエス,
5,5,シングザットソング,牝4,鮫島駿,栗東・高野,差し,30.2,7,5,,34.0,440(-10),京都,49,中6週,Y,,3,ドゥラメンテ,My Golden Song,
6,6,モリアーナ,牝4,横山典,美浦・武藤,追込,9.0,3,4,,36.9,482(0),中山,76,中10週,Y,,3,エピファネイア,ダイワメジャー,
7,6,ドゥアイズ,牝4,ムルザ,栗東・庄野,差し,6.3,2,1,,34.3,468(0),京都,56,中7週,Y,,3,ルーラーシップ,ディープインパクト,
8,7,スピーディキック,牝5,御神本,地方・藤原智,差し,157.5,11,13,,38.9,480(-4),東京,48,中6週,Y,,1,タイセイレジェンド,サイレントディール,
9,7,ウンブライル B,牝4,川田,美浦・木村,差し,9.1,4,9,,34.0,476(-10),東京,62,中8週,Y,,3,ロードカナロア,ファルブラヴ,
10,8,モズゴールドバレル,牝5,藤岡佑,栗東・藤岡,,9.8,5,8,,34.6,454(+6),京都,49,中6週,Y,,3,Optimizer,ロックオブジブラルタル,
11,8,ライラック,牝5,戸崎圭,美浦・相沢,差し,10.5,6,13,,34.9,432(-16),中山,104,中14週,Y,,3,オルフェーヴル,キングカメハメハ,
