馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カンジ,牡3,松若,美浦・武井,先行,28.0,7,7,,38.6,486(-2),小倉,21,中2週,Y,,3,Uncle Mo,Forestry,,
2,2,タイセイリアル,牡3,坂井,栗東・矢作,差し,3.3,2,3,3歳1勝クラス,37.5,442(-8),京都,15,中1週,Y,,3,Arrogate,Kitten's Joy,,
3,3,ワンパット,牡3,太宰,栗東・高橋亮,先行,37.9,8,1,3歳未勝利,39.9,472(-4),京都,22,中2週,Y,,2,シニスターミニスター,ブライアンズタイム,,
4,4,メイプルタピット,牡3,古川吉,美浦・南田,差し,9.4,5,7,3歳1勝クラス,38.3,510(+6),東京,22,中2週,Y,,3,ラニ,オルフェーヴル,,
5,5,シーリュウシー,牡3,国分恭,栗東・岡田,差し,15.8,6,1,3歳未勝利,38.4,478(-4),京都,35,中4週,Y,,3,ホッコータルマエ,Bernardini,,
6,6,クロダブシ,牡3,酒井,栗東・松永幹,差し,116.4,11,6,3歳1勝クラス,39.6,448(-4),京都,15,中1週,Y,,3,ジャスタウェイ,キングカメハメハ,,
7,6,ドルチアーリア,牝3,Ｍデム,栗東・新谷,逃げ,67.8,9,5,3歳1勝クラス,39.8,484(-4),京都,15,中1週,Y,,3,マインドユアビスケッツ,ダイワメジャー,,
8,7,ハーバーライト,牡3,和田竜,栗東・高橋忠,先行,7.6,4,1,3歳未勝利,38.9,520(-8),京都,43,中5週,Y,,2,ドレフォン,キングカメハメハ,,
9,7,ロードフォアエース,牡3,田口,栗東・友道,,2.6,1,1,2歳未勝利,38.1,532(+12),京都,92,中12週,Y,,3,ロードカナロア,War Front,,
10,8,キングオブフジ,牡3,Ａルメ,栗東・角田,差し,5.7,3,1,3歳未勝利,38.1,486(-2),京都,29,中3週,Y,,3,ヘニーヒューズ,キングヘイロー,,
11,8,メイショウトム,牡3,団野,栗東・河内,先行,79.1,10,10,,39.9,480(-4),小倉,21,中2週,Y,,3,パレスマリス,Street Cry,,
