着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,サウンドモリアーナ,牝3,54.0,武豊,1:09.3,,4,7.2,34.5,栗東武英,442(+2)
2,4,8,モジャーリオ,牡3,56.0,横山武,1:09.3,クビ,2,4.5,34.4,美浦斎藤誠,464(+2)
3,1,2,ハリウッドメモリー,牝3,54.0,横山和,1:09.5,1.1/4,3,5.0,34.5,栗東長谷川,456(+6)
4,7,14,トウカイエルデ,牡4,58.0,斎藤,1:09.6,クビ,7,15.2,35.2,栗東茶木,460(+2)
5,8,15,ベビーズブレス,牝3,54.0,丹内,1:09.6,クビ,1,4.5,35.3,栗東千田,438(+4)
6,7,13,グランツベリー,牝5,56.0,古川吉,1:09.8,1,13,71.0,34.8,栗東田中克,452(-6)
7,4,7,ムチャスグラシアス,牝4,56.0,石橋脩,1:09.9,3/4,11,30.9,35.4,美浦菊川,448(-2)
8,3,5,スクルプトーリス,牝5,56.0,松本,1:10.0,3/4,14,99.8,35.5,栗東松下,480(0)
9,8,16,ブライティアダイヤ,牝4,56.0,佐々木,1:10.0,アタマ,8,20.2,34.8,美浦稲垣,468(0)
10,2,3,アムールリーベ,牝4,56.0,荻野琢,1:10.0,アタマ,10,28.2,34.4,栗東宮地,510(+6)
11,5,9,ジャガード,牡7,58.0,森田,1:10.1,クビ,16,328.9,34.7,美浦和田雄,430(+6)
12,1,1,スイミーユニバンス,牝5,56.0,池添,1:10.1,アタマ,5,9.5,34.5,栗東平田,444(+8)
13,6,12,オンザブルースカイ,牡3,56.0,菱田,1:10.2,1/2,12,48.3,34.7,栗東谷,464(-4)
14,3,6,カワキタマナレア,牝3,54.0,鮫島駿,1:10.5,2,6,10.7,35.1,栗東杉山佳,414(0)
15,2,4,ダイヤモンドフジ,牡6,58.0,和田陽,1:10.8,2,15,215.6,34.8,栗東宮本,456(-8)
16,6,11,ラセーヌシュメール,牝4,56.0,浜中,1:10.9,1/2,9,23.7,35.8,美浦杉浦,456(+10)
