券種,組み合わせ,配当,人気
単勝,5,130,1
複勝,5,110,1
複勝,4,140,3
複勝,6,130,2
枠連,4-5,400,2
馬連,4-5,380,2
ワイド,4-5,180,2
ワイド,5-6,180,1
ワイド,4-6,450,5
馬単,5-4,510,2
3連複,4-5-6,520,1
3連単,5-4-6,1680,4
