馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,インヴォーグ,牝3,川田,栗東・福永,先行,4.3,2,2,3歳新馬,35.4,480(-2),中山,22,中2週,Y,,1,ロードカナロア,マンハッタンカフェ,,
2,1,ソレエスピアージャ,牝3,武豊,栗東・松永幹,先行,22.2,8,4,2歳新馬,36.3,444(-10),京都,51,中6週,Y,,1,キタサンブラック,ダイワメジャー,,
3,2,クリフウォーク,牝3,北村友,栗東・池添,先行,18.9,7,3,3歳新馬,35.4,458(+6),中京,15,中1週,Y,,1,Kingman,Camelot,,
4,2,アークシャルダーム,牝3,岩田望,栗東・友道,逃げ,39.2,11,6,2歳新馬,35.8,470(+4),京都,79,中10週,Y,,1,ブリックスアンドモルタル,Rainbow Quest,,
5,3,マジックローズ,牝3,Ａルメ,栗東・中内田,,28.4,9,,,,440(0),,,,,,,キズナ,キングカメハメハ,,
6,3,オーサムシャドウ,牝3,団野,栗東・斉藤崇,差し,138.8,14,12,3歳新馬,39.1,430(-6),中京,23,中2週,Y,,1,ドレフォン,サンデーサイレンス,,
7,4,パスコード,牝3,吉村,栗東・高柳大,差し,7.8,3,3,2歳未勝利,35.6,436(+6),京都,58,中7週,Y,,3,ブリックスアンドモルタル,ダイワメジャー,,
8,4,ベビーズブレス,牝3,高杉,栗東・千田,差し,8.0,4,2,2歳新馬,34.8,426(0),京都,79,中10週,Y,,1,アドマイヤマーズ,Galileo,,
9,5,ウインロゼライト,牝3,松山,栗東・寺島,差し,9.8,5,2,2歳新馬,34.0,428(-12),京都,57,中7週,Y,,1,リアルスティール,ヴィクトワールピサ,,
10,5,ミストラルフェザー,牝3,,栗東・茶木,先行,149.4,15,16,2歳未勝利,39.6,476(-2),中京,72,中9週,Y,,3,モーリス,Awesome of Course,,
11,6,クインズパフェ,牝3,藤懸,栗東・藤野,追込,413.8,17,7,2歳新馬,35.3,448(+6),京都,65,中8週,Y,,1,ディスクリートキャット,Fusaichi Pegasus,,
12,6,アメリータ,牝3,鮫島駿,栗東・今野,先行,62.8,13,9,2歳未勝利,36.8,424(0),京都,50,中6週,Y,,3,アルアイン,Scat Daddy,,
13,7,ドライヴサンライズ,牝3,Ｍデム,栗東・茶木,差し,46.0,12,4,2歳新馬,35.0,424(0),京都,79,中10週,Y,,1,フォーウィールドライブ,エイシンフラッシュ,,
14,7,ヴィーショラ,牝3,高倉,栗東・北出,,455.3,18,,,,388(0),,,,,,,グァンチャーレ,ステイゴールド,,
15,7,ルクスジニア,牝3,池添,栗東・平田,,2.8,1,2,3歳未勝利,35.9,444(0),中京,23,中2週,Y,,3,キズナ,ハービンジャー,,
16,8,ヴァイスクレー,牝3,西村淳,栗東・奥村豊,先行,17.2,6,2,3歳未勝利,35.8,436(0),中京,16,中1週,Y,,3,ミッキーアイル,キングカメハメハ,,
17,8,クルールローザンヌ,牝3,菱田,栗東・橋口,差し,152.7,16,6,2歳新馬,35.7,434(-6),中京,57,中7週,Y,,1,モーリス,キングカメハメハ,,
18,8,ドゥラルーナ,牝3,浜中,栗東・清水久,先行,33.5,10,7,2歳未勝利,36.0,452(-2),京都,78,中10週,Y,,2,ドゥラメンテ,ダンスインザダーク,,
