券種,組み合わせ,配当,人気
単勝,9,410,2
複勝,9,150,2
複勝,3,130,1
複勝,4,170,3
枠連,3-7,370,1
馬連,3-9,640,1
ワイド,3-9,260,1
ワイド,4-9,460,4
ワイド,3-4,340,2
馬単,9-3,1230,2
3連複,3-4-9,1220,1
3連単,9-3-4,5360,3
