コーナー,通過順
1コーナー,
2コーナー,"(8,*11)(5,12)(4,9)6(1,3,13)(2,7)-10"
3コーナー,"8,9(11,12)(4,5)(1,6)(3,13)(2,7)-10"
4コーナー,"(*8,9)(11,4,12)(1,5)(3,6)13(2,7)-10"
