馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トモジャシック,牡4,難波,栗東・大根田,逃げ,27.3,8,8,,13.4,476(-4),新潟,35,中4週,Y,,3,タリスマニック,エンパイアメーカー,,
2,2,ブラックバラード,セ5,,美浦・嘉藤,先行,2.6,1,1,障害4歳以上未勝利,13.1,452(-6),新潟,49,中6週,Y,,3,ダノンバラード,ジャングルポケット,,
3,3,ミレニアムヒロイン,牝5,草野,美浦・池上,,11.3,5,1,障害4歳以上未勝利,13.8,462(0),中山,84,中11週,Y,,3,スクリーンヒーロー,マツリダゴッホ,,
4,4,ゴールドブリーズ,牡8,水沼,美浦・深山,先行,18.6,6,8,,13.9,510(-2),京都,63,中8週,Y,,3,トゥザワールド,スターリングローズ,,
5,5,シャンドゥレール,セ6,坂口,美浦・手塚徳,差し,20.8,7,7,4歳以上1勝クラス,37.5,496(-4),東京,56,中7週,Y,,3,エピファネイア,Quality Road,,
6,6,コンバスチョン,セ7,森一,美浦・伊藤圭,先行,5.2,3,7,,13.4,500(0),新潟,56,中7週,Y,,3,ディスクリートキャット,パイロ,,
7,7,ウォーターリーダー,牡6,高田,栗東・藤野,先行,3.0,2,3,,13.3,454(+2),新潟,56,中7週,Y,,3,ルーラーシップ,マンハッタンカフェ,,
8,7,ヴェールランス,牡7,五十嵐,美浦・田村,,10.3,4,1,障害4歳以上未勝利,13.2,450(-4),新潟,41,中5週,Y,,3,キタサンブラック,ヴィクトワールピサ,,
9,8,アメリカンピース,セ8,小坂,栗東・東田,先行,58.2,9,9,,13.4,460(-2),新潟,56,中7週,Y,,3,Tapit,Ghostzapper,,
10,8,ローンウルフ,牡5,大江圭,美浦・武市,先行,88.5,10,13,,36.6,484(0),新潟,35,中4週,Y,,3,リアルインパクト,Mineshaft,,
