コーナー,通過順
1コーナー,"10-4-8,1,2(6,11)7(5,9)3"
2コーナー,"10-4,8,1(6,2,3)(11,7,9)5"
3コーナー,"9,10-8(4,1,3)7(6,2)-11=5"
4コーナー,"(*9,10)8(4,1,3)(6,7)2,11=5"
