着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,アラタマフェーヴル,牡5,58.0,松若,1:46.3,,5,11.0,33.5,栗東浜田,494(+4)
2,5,5,ショウナンバルドル,セ4,58.0,田山,1:46.4,クビ,2,4.5,33.3,栗東須貝,500(+2)
3,7,8,ジョイエッロ,牡4,58.0,川田,1:46.4,クビ,1,2.0,33.5,栗東池江,452(+4)
4,2,2,ジャズ,牡5,58.0,吉田隼,1:46.9,3,4,7.6,33.9,栗東辻野,482(+8)
5,6,6,ナイトスラッガー,牡5,58.0,鮫島駿,1:47.0,1/2,3,5.1,33.5,美浦小手川,534(0)
6,8,11,クスクス,牝5,56.0,池添,1:47.1,1,6,14.5,34.4,栗東松下,498(-2)
7,3,3,キーウェーブ,牡5,58.0,Mデム,1:47.4,1.3/4,10,99.6,33.7,栗東宮地,440(+4)
8,6,7,ツーエムクロノス,牡4,58.0,酒井,1:47.6,1.1/4,9,90.6,34.3,栗東本田,512(-2)
9,4,4,ロゼル,牡6,58.0,幸,1:48.0,2,8,81.4,34.5,美浦大和田,490(-4)
10,8,10,メイショウヤシマ,牡4,58.0,角田和,1:48.2,1.1/4,7,48.9,35.2,栗東高橋亮,480(+2)
取消,1,1,マテンロウギフト,牡4,58.0,吉村,,,,,,栗東茶木,
