着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,14,ハギノアレグリアス,牡6,58.5,岩田望,2:04.4,,1,3.1,36.9,栗東四位,490(+2)
2,5,7,アイコンテーラー,牝5,55.5,団野大,2:04.6,1.1/4,2,5.2,37.6,栗東河内,474(0)
3,3,3,ヴァンヤール,牡5,57.0,荻野極,2:05.2,3.1/2,3,6.9,37.9,栗東庄野,530(+4)
4,4,5,フルヴォート,牡5,55.0,幸,2:05.2,クビ,9,24.8,37.2,栗東西村,496(-6)
5,6,9,カフジオクタゴン,牡4,57.0,坂井,2:05.4,1.1/4,6,9.3,37.6,栗東矢作,550(0)
6,4,6,ニューモニュメント,牡7,58.0,川田,2:05.5,クビ,7,13.4,37.8,栗東小崎,492(+6)
7,6,10,トウセツ,牡4,55.0,Mデム,2:05.6,1/2,8,24.2,37.8,栗東杉山佳,486(+16)
8,7,11,サンライズホープ,牡6,58.5,和田竜,2:06.0,2.1/2,11,37.9,39.1,栗東羽月,536(+7)
9,8,13,ゲンパチルシファー,牡7,58.0,鮫島駿,2:06.2,1,14,115.2,38.0,栗東佐々木,518(0)
10,7,12,クリノドラゴン,牡5,58.0,武豊,2:06.5,1.3/4,12,43.0,38.2,栗東大橋,498(+8)
11,3,4,ヘラルドバローズ,牡4,56.0,松山,2:06.6,3/4,5,9.3,39.3,栗東寺島,492(-8)
12,1,1,キリンジ,牡3,54.0,藤岡佑,2:06.6,ハナ,4,7.9,38.9,栗東佐々木,492(+3)
13,2,2,ロードブレス,牡7,58.0,川須,2:07.6,6,13,83.5,39.6,栗東奥村豊,500(-16)
14,5,8,サンマルレジェンド,牡5,55.0,酒井,2:08.9,8,10,31.6,42.1,栗東大橋,496(+12)
