券種,組み合わせ,配当,人気
単勝,13,890,6
複勝,13,260,5
複勝,7,180,2
複勝,8,250,4
枠連,5-8,890,2
馬連,7-13,2540,11
ワイド,7-13,980,14
ワイド,8-13,1140,18
ワイド,7-8,910,9
馬単,13-7,5690,26
3連複,7-8-13,6620,25
3連単,13-7-8,48130,197
