馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ガンウルフ,牡4,藤岡康,栗東・藤岡,,3.9,2,5,3歳以上1勝クラス,39.7,488(-4),中京,43,中5週,Y,,3,Gun Runner,A.P. Indy,,B
2,1,チャプリ,牝5,斎藤,美浦・高木,先行,45.0,10,8,3歳以上1勝クラス,39.3,462(-6),中山,125,中17週,Y,,3,ヘニーヒューズ,クロフネ,,
3,2,プレイサーゴールド,牡4,鮫島駿,栗東・今野,差し,8.3,5,9,3歳以上1勝クラス,38.8,500(+8),中京,42,中5週,Y,,3,シニスターミニスター,クロフネ,,
4,2,ララマルシュドロワ,牡4,中井,栗東・坂口,先行,7.6,3,10,3歳以上1勝クラス,41.4,480(-6),中京,43,中5週,Y,,3,Collected,Tapit,,
5,3,ダノンフューチャー,牡5,菊沢,栗東・寺島,差し,7.8,4,4,4歳以上1勝クラス,38.1,522(-4),京都,15,中1週,Y,,3,ドゥラメンテ,Not For Sale,,
6,3,ジュリエンヌ,牝5,水沼,美浦・天間,追込,473.3,16,7,JRA交流,38.8,462(+4),園田,45,中5週,,,2,ドレフォン,ディープインパクト,,B
7,4,ソングオブバラード,牝5,小林美,美浦・辻,先行,139.4,14,1,C4組,40.3,470(-10),笠松,116,中16週,,,0,ブラックタイド,ブライアンズタイム,,
8,4,ウィービースティ,牡4,亀田,栗東・北出,逃げ,70.2,11,1,山眠る特別,39.6,502(-5),笠松,45,中5週,,,0,ホッコータルマエ,タイキシャトル,,
9,5,バンボーレ,牝6,河原田,栗東・飯田祐,差し,22.9,9,7,3歳以上1勝クラス,38.3,460(-4),阪神,125,中17週,Y,,3,ホッコータルマエ,ステイゴールド,,
10,5,ミユキザストロング,牡5,勝浦,美浦・小西,差し,13.4,7,2,3歳以上1勝クラス,37.9,550(+18),札幌,140,中19週,Y,,3,リオンディーズ,バブルガムフェロー,,
11,6,ヤマカツレオン,セ7,和田翼,栗東・谷,先行,126.4,13,1,プロテア賞,36.9,504(-11),金沢,396,中56週,,Y,0,スピルバーグ,クロフネ,,
12,6,オブシディアン,牡4,富田,美浦・武藤,差し,14.6,8,6,3歳以上1勝クラス,37.8,542(+20),中京,43,中5週,Y,,3,ホッコータルマエ,アグネスデジタル,,
13,7,メリタテス,牝4,北村友,栗東・矢作,先行,3.5,1,2,3歳以上1勝クラス,36.5,446(+2),阪神,24,中2週,Y,,3,American Pharoah,Tapit,,
14,7,サンライズフォルス,牡4,藤懸,栗東・羽月,差し,12.2,6,5,3歳以上1勝クラス,38.6,508(-8),札幌,141,中19週,Y,,3,マクフィ,ハーツクライ,,
15,8,トロピカルタウン,牡4,荻野極,美浦・伊坂,先行,107.8,12,5,ディセンバ,41.9,468(+2),川崎,40,中5週,,,2,カレンブラックヒル,ブライアンズタイム,,
16,8,アークデトリオンフ,牡5,角田和,栗東・角田,差し,287.7,15,13,3歳以上1勝クラス,45.8,496(+12),中京,189,中26週,Y,Y,3,ルーラーシップ,ネオユニヴァース,,
