券種,組み合わせ,配当,人気
単勝,4,990,3
複勝,4,290,3
複勝,10,420,6
複勝,14,1020,11
枠連,2-5,760,2
馬連,4-10,7950,30
ワイド,4-10,2630,32
ワイド,4-14,5610,56
ワイド,10-14,5450,54
馬単,4-10,15830,60
3連複,4-10-14,75270,191
3連単,4-10-14,307550,876
