着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,メイクアリープ,牡4,57.0,幸,1:43.8,,1,2.2,36.5,栗東大根田,474(-4)
2,3,6,メイショウジブリ,牡4,57.0,泉谷,1:43.9,3/4,7,13.6,36.0,栗東南井,504(-4)
3,2,3,マジック,牡5,58.0,亀田,1:44.5,3.1/2,6,12.4,36.9,栗東高柳大,508(-6)
4,5,9,ハイエストポイント,牡5,58.0,藤岡康,1:44.6,1,2,5.7,36.5,栗東鈴木孝,456(+4)
5,1,1,リアルシング,牡6,58.0,富田,1:44.7,1/2,12,62.4,36.8,栗東池添兼,542(0)
6,6,11,ハイパーノヴァ,セ9,58.0,国分優,1:44.9,1.1/4,16,184.4,36.5,栗東大根田,496(+6)
7,8,16,ウインアウォード,牡4,57.0,松若,1:45.0,クビ,4,9.0,37.6,栗東五十嵐,514(-2)
8,3,5,フームスムート,牡6,58.0,丹内,1:45.1,3/4,8,16.8,37.4,美浦水野,540(+32)
9,2,4,ウインホノカ,牝7,56.0,勝浦,1:45.3,3/4,15,157.3,37.2,美浦本間,422(-6)
10,5,10,サヴァビアン,牡5,58.0,丸山,1:45.5,1.1/2,9,41.0,37.8,栗東羽月,438(+12)
11,4,7,シゲルヒカルダイヤ,牡7,58.0,秋山真,1:45.7,1.1/4,13,107.4,37.6,栗東藤沢,540(+4)
12,6,12,キョウワウォール,牡7,58.0,中井,1:45.8,クビ,3,8.7,37.5,栗東飯田雄,478(0)
13,7,14,マイネルレンカ,牡9,58.0,ムルザ,1:45.9,3/4,10,47.5,37.9,美浦鈴木慎,470(-6)
14,4,8,ダノンフォーナイン,牡4,57.0,藤岡佑,1:46.1,1.1/4,5,10.8,38.6,栗東音無,514(0)
15,7,13,センタースリール,牝4,55.0,団野大,1:47.1,6,14,133.3,39.4,美浦本間,476(+16)
16,8,15,トーアエレクトロン,牡5,58.0,松本,1:47.1,アタマ,11,57.1,39.4,栗東羽月,486(+6)
