馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ファンタイムギフト,牡3,田辺,美浦・相沢,差し,7.1,4,7,3歳未勝利,37.0,496(-6),中山,35,中4週,Y,,3,ドレフォン,ダイワメジャー,,
2,1,アルテボーイ,牡3,戸崎圭,美浦・斎藤誠,,2.4,1,3,3歳未勝利,39.0,508(-4),福島,15,中1週,Y,,1,ミッキーアイル,ハービンジャー,,
3,2,キロノヴァ,牡3,三浦,美浦・萩原,差し,84.4,12,10,3歳未勝利,38.2,438(-2),中山,42,中5週,Y,,3,ミッキーアイル,Hawk Wing,,
4,2,テソリーノ,牡3,ディー,美浦・青木,差し,15.0,5,12,3歳新馬,38.3,570(+6),東京,64,中8週,Y,,1,サートゥルナーリア,ダイワメジャー,,
5,3,アバレリュウ,牡3,野中,美浦・鈴木慎,,365.3,16,,,,488(0),,,,,,,マクフィ,サウスヴィグラス,,
6,3,リアライズオネスト,牡3,石橋脩,美浦・池上,差し,55.4,10,12,3歳未勝利,40.6,504(+2),中山,28,中3週,Y,,1,シニスターミニスター,クロフネ,,
7,4,トキノカンピオーネ,牡3,,美浦・矢野,逃げ,5.1,3,2,3歳未勝利,39.3,498(+2),中山,28,中3週,Y,,2,リアルインパクト,Planteur,,
8,4,オイナリサン,牡3,木幡育,美浦・松永康,,143.3,13,,,,524(0),,,,,,,カリフォルニアクローム,Jump Start,,
9,5,サクラコーラル,牡3,津村,美浦・尾関,差し,159.6,14,17,3歳未勝利,37.4,456(-10),中山,22,中2週,Y,,2,エイシンフラッシュ,サクラプレジデント,,
10,5,ダノンメナージュ,牡3,横山武,美浦・西田,差し,56.5,11,12,3歳未勝利,38.4,460(-2),中山,105,中14週,Y,,2,ミッキーロケット,ディープインパクト,,
11,6,グレイグアン,牡3,佐々木,美浦・斎藤誠,差し,27.3,7,11,3歳未勝利,38.5,500(-6),東京,63,中8週,Y,,3,ハービンジャー,ディープブリランテ,,
12,6,ワウワウワウ,牡3,松山,美浦・牧,差し,19.6,6,6,3歳未勝利,38.7,494(-6),中京,28,中3週,Y,,3,サトノアラジン,Street Cry,,
13,7,ニシノベニトアイト,牡3,長浜,美浦・伊藤圭,差し,51.7,9,14,3歳未勝利,38.3,482(+2),東京,64,中8週,Y,,2,ルヴァンスレーヴ,ゼンノロブロイ,,
14,7,マーゴットフェスタ,牡3,木幡巧,美浦・伊坂,差し,32.9,8,5,3歳未勝利,40.3,470(0),中山,15,中1週,Y,,3,サートゥルナーリア,Galileo,,B
15,8,ウエスタンクリス,牡3,江田照,美浦・田中勝,,260.5,15,,,,510(0),,,,,,,ゴールデンマンデラ,ダンカーク,,
16,8,イトウ,牡3,菅原明,美浦・高柳瑞,差し,4.3,2,9,3歳未勝利,41.0,488(0),中山,99,中13週,Y,,3,デクラレーションオブウォー,ゼンノロブロイ,,B
