着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ロードフォアエース,牡3,57.0,岩田望,1:08.5,,1,1.9,33.7,栗東友道,538(+2)
2,1,1,オードリーバローズ,牝4,56.0,浜中,1:08.5,アタマ,4,9.4,33.8,栗東清水久,484(-12)
3,7,14,ウォータールグラン,牝5,56.0,酒井,1:08.7,1.1/4,14,105.4,35.0,栗東河内,520(+10)
4,8,16,アンクルクロス,牡3,57.0,長岡,1:08.8,3/4,2,5.4,33.3,栗東高橋亮,478(+10)
5,3,6,シカゴスティング,牝3,55.0,Mデム,1:08.8,ハナ,3,9.1,34.1,栗東庄野,446(+18)
6,4,8,ポエットリー,牝3,55.0,鮫島駿,1:09.1,1.3/4,6,12.8,34.6,栗東平田,476(+10)
7,8,15,ナムラアトム,牡3,57.0,菱田,1:09.2,クビ,5,10.6,34.1,栗東長谷川,488(-4)
8,2,4,タツダイヤモンド,牡4,58.0,高倉,1:09.2,クビ,9,41.6,34.7,栗東鮫島,484(+6)
9,6,11,サウンドブライアン,牡6,58.0,小崎,1:09.3,クビ,16,442.0,34.2,栗東村山,490(0)
10,3,5,アバンチュリエ,セ5,58.0,吉田隼,1:09.3,クビ,13,91.9,34.2,美浦大竹,472(+4)
11,7,13,フロムダスク,牡4,58.0,荻野極,1:09.5,1,10,43.1,34.1,栗東森秀,514(+2)
12,2,3,ジュノー,セ6,58.0,川須,1:09.6,3/4,8,36.6,33.8,栗東音無,536(+6)
13,5,10,ナリタローゼ,牝6,56.0,角田和,1:09.6,アタマ,11,65.4,34.6,栗東高橋亮,494(0)
14,5,9,ピンクマクフィー,牝5,56.0,斎藤新,1:09.7,クビ,7,26.1,35.0,栗東四位,448(+8)
15,1,2,コナブラック,牡5,58.0,亀田,1:09.8,3/4,12,81.1,34.5,栗東清水久,524(+4)
16,4,7,トレンディスター,牝4,56.0,田口,1:11.6,大,15,106.9,37.7,栗東高柳大,492(+12)
