券種,組み合わせ,配当,人気
単勝,8,350,2
複勝,8,100,1
複勝,3,100,2
複勝,9,150,3
枠連,3-7,180,1
馬連,3-8,180,1
ワイド,3-8,120,1
ワイド,8-9,320,4
ワイド,3-9,250,2
馬単,8-3,700,2
3連複,3-8-9,460,1
3連単,8-3-9,2520,6
