馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アーチーテソーロ,牡3,木幡巧,美浦・牧,逃げ,116.0,13,1,UMATE,40.9,486(+1),佐賀,77,中10週,,,0,フィエールマン,シンボリクリスエス,,
2,1,ジェイエルマスター,牡3,横山和,美浦・小西,差し,1.9,1,1,3歳未勝利,34.7,488(+20),東京,154,中21週,Y,,3,デクラレーションオブウォー,ヨハネスブルグ,,
3,2,ヒロピアーナ,牡5,丸田,美浦・石栗,差し,473.5,16,5,ジュライス,39.9,538(-7),川崎,88,中12週,,,2,リアルインパクト,エンパイアメーカー,,
4,2,マリンバンカー,牡4,岩部,美浦・南田,差し,66.8,12,6,3歳以上1勝クラス,38.1,490(-4),福島,76,中10週,Y,,3,エスケンデレヤ,ヨハネスブルグ,,
5,3,スパークインザアイ,セ8,武藤,美浦・小島,差し,368.9,15,7,3歳以上1勝クラス,39.0,492(+8),札幌,63,中8週,Y,,3,ルーラーシップ,シンボリクリスエス,,
6,3,ユニヴェール,セ4,菅原明,美浦・高木,,61.9,10,10,3歳以上1勝クラス,39.0,470(+2),東京,119,中16週,Y,,3,カリフォルニアクローム,ボストンハーバー,,
7,4,ファンタイムギフト,牡3,丹内,美浦・相沢,差し,10.0,5,5,3歳以上1勝クラス,35.6,500(+2),東京,105,中14週,Y,,3,ドレフォン,ダイワメジャー,,
8,4,ソニックライン,セ4,荻野極,美浦・浅利,先行,7.7,4,3,,33.1,490(+6),新潟,63,中8週,Y,,3,リアルインパクト,シンボリクリスエス,,B
9,5,リーゼントジェイド,セ4,松岡,美浦・矢嶋,差し,168.5,14,1,うしかい座,38.4,486(-6),名古屋,166,中23週,,,0,シャンハイボビー,ステイゴールド,,
10,5,ブラーブデシジョン,牡3,石橋脩,美浦・牧,差し,66.2,11,1,3歳未勝利,36.0,470(+2),東京,112,中15週,Y,,3,マクフィ,ディープインパクト,,B
11,6,クニノハッピー,牡3,横山琉,美浦・田中剛,先行,6.9,3,3,3歳以上1勝クラス,38.5,476(+8),福島,84,中11週,Y,,3,ヘニーヒューズ,アグネスタキオン,,
12,6,ヴォンフレ,牝3,横山典,美浦・村田,先行,14.8,6,8,,36.5,484(+16),中山,196,中27週,Y,Y,3,ブラックタイド,プリサイスエンド,,
13,7,エドワードバローズ,牡3,岩田康,美浦・奥村武,差し,6.2,2,7,3歳以上1勝クラス,36.5,484(+10),東京,111,中15週,Y,,3,ナダル,ディープインパクト,,
14,7,レッドルイナール,セ3,吉村,美浦・加藤征,差し,39.7,8,9,,35.6,478(0),東京,224,中31週,Y,Y,3,ブリックスアンドモルタル,ディープインパクト,,
15,8,ロードソルスティス,牡3,佐々木,美浦・斎藤誠,先行,36.6,7,9,3歳以上1勝クラス,39.0,496(-24),福島,98,中13週,Y,,3,サートゥルナーリア,ダイワメジャー,,
16,8,ロジリッキー,牡3,小林美,美浦・国枝,先行,61.0,9,13,3歳1勝クラス,38.1,488(0),東京,133,中18週,Y,,3,コパノリッキー,ロジユニヴァース,,
