コーナー,通過順
1コーナー,"(*1,9)2,4,5(7,8)=3-6"
2コーナー,"1(9,4,5)2(7,8)-3-6"
3コーナー,"(*9,5,4,8)(2,7,3)-6,1"
4コーナー,"(*9,5,8)(4,3)(2,7)-6,1"
