馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,イントゥーザブルー,牡2,丹内,美浦・清水英,,5.6,4,,,,470(0),,,,,,,モズアスコット,Siyouni,,
2,2,ハイランドウインド,牡2,遠藤,美浦・杉浦,,174.0,11,,,,502(0),,,,,,,ハイランドリール,Sebi Halo,,
3,3,ギャルズマインド,牝2,浜中,栗東・武幸,,4.5,3,,,,436(0),,,,,,,ロードカナロア,Dandy Man,,
5,4,ティアラード,牝2,横山武,栗東・小栗,,3.3,2,,,,460(0),,,,,,,シスキン,シンボリクリスエス,,
6,5,ベニドルム,牡2,原田和,美浦・小手川,,196.2,12,,,,492(0),,,,,,,ヴァンキッシュラン,Nathaniel,,
7,5,ブルージェイ,牡2,鮫島駿,美浦・加藤征,,2.5,1,,,,460(0),,,,,,,シスキン,ネオユニヴァース,,
8,6,ジューンルル,牝2,吉田隼,栗東・武英,,28.9,6,,,,462(0),,,,,,,シルバーステート,ロードカナロア,,
9,6,アワードリームス,牝2,小林美,栗東・中村,,16.3,5,,,,448(0),,,,,,,ミラアイトーン,Shamardal,,
10,7,オーシンヒマワリ,牝2,小沢,栗東・奥村豊,,158.3,10,,,,458(0),,,,,,,Frosted,Elusive Quality,,
11,7,セールデュクール,牝2,佐々木,美浦・深山,,64.0,8,,,,440(0),,,,,,,ベンバトル,リーチザクラウン,,
12,8,スクレイプバイ,牡2,横山琉,栗東・高橋忠,,111.6,9,,,,486(0),,,,,,,ミスターメロディ,キングヘイロー,,
13,8,ヒルノバルデス,牡2,古川吉,栗東・昆,,38.6,7,,,,436(0),,,,,,,サトノクラウン,キズナ,,
