馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,バガン,牡6,森一,栗東・野中,差し,16.8,6,8,4歳以上1勝クラス,36.9,470(0),小倉,139,中19週,Y,,3,バゴ,ディープインパクト,,
2,2,ポピュラーソング,牝7,江田勇,美浦・土田,差し,62.5,8,6,障害4歳以上未勝利,13.4,458(+4),新潟,21,中2週,Y,,3,アンライバルド,ホワイトマズル,,
3,3,ベッサラビア,セ7,田村,栗東・藤沢,追込,145.2,10,8,障害4歳以上未勝利,13.6,450(-2),福島,55,中7週,Y,,3,ロードカナロア,ディープインパクト,,
4,4,テイエムマジック,牡6,坂口,栗東・鈴木孝,先行,5.6,3,4,障害4歳以上未勝利,13.3,512(+8),新潟,20,中2週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,
5,5,トーアモルペウス,セ4,石神深,美浦・辻,先行,7.6,4,5,障害4歳以上未勝利,13.3,486(+6),新潟,21,中2週,Y,,3,タリスマニック,クロフネ,,B
6,6,プラチナムレイアー,牡6,井上,栗東・河嶋,差し,28.5,7,5,障害4歳以上未勝利,13.4,496(-4),新潟,27,中3週,Y,,3,マツリダゴッホ,アグネスデジタル,,B
7,6,ビップクロエ,牝4,中村,栗東・松下,差し,124.1,9,13,4歳以上1勝クラス,44.8,444(-2),新潟,28,中3週,Y,,3,シルバーステート,カリズマティック,,
8,7,シュハリ,牡4,大江圭,美浦・粕谷,差し,205.2,11,10,,36.2,456(+8),新潟,21,中2週,Y,,3,カレンブラックヒル,Kris,,
9,7,デシマルサーガ,牡4,,美浦・粕谷,,9.0,5,2,障害4歳以上未勝利,13.6,476(+6),小倉,105,中14週,Y,,3,バゴ,メイショウボーラー,,
10,8,アンクルブラック,牡4,高田,栗東・高橋亮,差し,1.9,1,2,障害4歳以上未勝利,13.1,468(-4),新潟,27,中3週,Y,,3,キタサンブラック,ダンスインザダーク,,
11,8,マイネルコロンブス,牡7,上野,美浦・土田,差し,5.1,2,6,障害4歳以上未勝利,13.4,486(0),新潟,42,中5週,Y,,3,ゴールドシップ,スマートボーイ,,
