着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ニシノファンフェア,牡3,55.0,川田,2:42.9,,4,6.5,35.9,美浦和田勇,474(+12)
2,6,9,キュンストラー,牝5,56.0,戸崎圭,2:42.9,アタマ,11,84.5,35.7,美浦松永康,414(+6)
3,5,8,ドーバーイーグル,牡3,55.0,モレイ,2:43.2,1.1/2,3,5.9,36.7,美浦奥村武,496(-2)
4,7,12,ウインルーティン,牡3,55.0,横山武,2:43.3,1/2,2,3.1,36.4,栗東長谷川,462(+6)
5,3,4,マケルナマサムネ,牡5,58.0,吉田隼,2:43.5,1.1/4,7,32.4,36.6,栗東杉山佳,458(0)
6,4,6,ボーンイングランデ,牡3,55.0,モリス,2:43.6,クビ,5,16.8,37.3,栗東吉田,460(-2)
7,7,11,マイネルジャッカル,牡5,58.0,丹内,2:43.8,1.1/4,13,122.4,37.4,美浦西田,466(-2)
7,8,13,メイショウウネビ,牡4,58.0,小沢,2:43.8,1.1/4,8,36.2,37.1,栗東本田,494(+6)
9,3,3,エバーハンティング,牝4,56.0,浜中,2:44.3,3,6,24.1,37.7,美浦小島,416(+2)
10,2,2,アテンパーティ,牡4,58.0,宮川実,2:44.8,3,14,599.2,37.6,栗東谷,456(-4)
11,4,5,ナムラマイケル,牡3,55.0,鮫島駿,2:44.8,アタマ,10,69.4,38.2,栗東村山,436(-2)
12,8,14,ダイシンベスパ,牝3,53.0,岩田望,2:44.8,クビ,12,93.9,39.1,栗東吉田,382(+6)
13,5,7,タイセイクラージュ,セ3,55.0,坂井,2:45.1,2,9,59.2,37.9,栗東矢作,434(-2)
14,6,10,フォーグッド,セ4,58.0,ルメー,2:45.3,3/4,1,2.5,38.3,美浦国枝,506(+4)
