着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,キットハナガサク,牝3,53.0,佐々木,1:59.8,,1,3.4,35.8,美浦武井,446(-4)
2,5,5,エイトスターズ,牝4,56.0,武豊,1:59.9,3/4,2,3.5,35.6,栗東坂口,476(0)
3,5,6,ノーブルスカイ,牡3,55.0,鮫島駿,1:59.9,クビ,3,7.2,35.6,栗東高柳大,468(+2)
4,4,4,コスモエクスプレス,牡5,58.0,丹内,2:00.1,1.1/4,7,12.3,35.3,美浦松永康,484(+2)
5,3,3,ルークスヘリオス,牡5,58.0,横山和,2:00.2,クビ,5,10.9,35.9,美浦中川,486(-4)
6,7,9,ノートルプロメス,牡5,58.0,藤岡佑,2:00.3,1/2,8,21.2,36.5,栗東四位,492(+2)
7,8,12,ブリスキー,セ4,58.0,菱田,2:00.5,1.1/4,6,11.9,36.7,美浦堀,466(-4)
8,8,11,ジーククローネ,牡4,58.0,大野,2:00.5,クビ,12,76.6,37.0,美浦宮田,458(-8)
9,1,1,ユイノオトコヤマ,牡4,58.0,松岡,2:00.6,3/4,9,26.9,36.8,美浦深山,470(+6)
10,6,8,ポーレット,牝4,56.0,北村友,2:00.8,1.1/4,4,7.3,36.7,栗東吉岡,482(+6)
11,7,10,ゼットスパンキー,牡3,55.0,古川吉,2:01.5,4,10,41.6,38.0,栗東宮,460(+6)
12,6,7,マイモーメント,セ4,58.0,永野,2:03.0,9,11,45.7,39.5,美浦国枝,504(+2)
