馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シルヴァーデューク,セ5,小牧加,栗東・前川,差し,3.8,2,3,障害3歳以上未勝利,13.8,452(-6),中山,29,中3週,Y,,3,シルバーステート,ロックオブジブラルタル,,
2,2,ダノンロッキー,牡4,五十嵐,美浦・萩原,差し,5.8,4,6,障害3歳以上未勝利,13.0,500(+4),新潟,85,中11週,Y,,3,キズナ,Street Cry,,
3,3,キングサーガ,セ8,小野寺,栗東・小栗,先行,10.5,5,9,,35.8,494(-8),京都,168,中23週,Y,,3,キングカメハメハ,ディープインパクト,,
4,3,ダスク,牡5,井上,栗東・石坂,追込,23.3,8,6,障害3歳以上未勝利,13.8,470(-8),中山,29,中3週,Y,,3,シニスターミニスター,テイエムオペラオー,,
5,4,イチリュウオー,牡4,水沼,美浦・小西,差し,147.0,13,14,障害3歳以上未勝利,14.1,472(+16),福島,98,中13週,Y,,3,バゴ,ステイゴールド,,
6,4,ベルウッドウズメ,セ6,石神深,美浦・本間,追込,84.5,11,14,3歳以上2勝クラス,36.6,496(+10),中山,29,中3週,Y,,3,ケイムホーム,クロフネ,,
7,5,ブライテストドーン,セ5,草野,美浦・田島,差し,12.6,6,5,障害3歳以上未勝利,13.9,524(+4),東京,21,中2週,Y,,3,マインドユアビスケッツ,ゼンノロブロイ,,
8,5,アドミラブルエース,牡6,,美浦・蛯名利,先行,61.3,10,9,障害3歳以上未勝利,13.5,496(+16),新潟,56,中7週,Y,,3,ワールドエース,アドマイヤムーン,,
9,6,テーオービースト,牡3,土田,美浦・清水英,差し,228.2,14,18,3歳未勝利,36.4,486(+20),中山,42,中5週,Y,,3,ディーマジェスティ,ダンスインザダーク,,
10,6,カレンマックナイト,牡6,黒岩,栗東・平田,差し,51.1,9,8,障害3歳以上未勝利,14.0,444(-4),東京,21,中2週,Y,,3,カレンブラックヒル,サムライハート,,
11,7,グラツィオーソ,牝3,江田勇,美浦・田中剛,差し,100.3,12,14,3歳未勝利,35.3,470(+4),中山,42,中5週,Y,,3,ロゴタイプ,プリサイスエンド,,
12,7,ロードヴァレンチ,セ6,坂口,美浦・中舘,先行,3.4,1,7,障害3歳以上未勝利,13.3,488(-6),新潟,70,中9週,Y,,3,エスポワールシチー,アルカセット,,
13,8,ヴァランセカズマ,牡8,大江圭,美浦・蛯名利,先行,16.1,7,3,障害3歳以上未勝利,13.9,504(+2),阪神,28,中3週,Y,,3,モンテロッソ,デュランダル,,
14,8,マルベリーシチー,牡5,上野,美浦・奥平,,5.3,3,3,障害3歳以上未勝利,13.5,500(0),福島,98,中13週,Y,,3,サトノアラジン,キングカメハメハ,,
