券種,組み合わせ,配当,人気
単勝,12,1450,6
複勝,12,420,7
複勝,6,300,4
複勝,1,320,5
枠連,4-7,1200,4
馬連,6-12,3970,17
ワイド,6-12,1350,17
ワイド,1-12,1870,27
ワイド,1-6,1160,14
馬単,12-6,9530,41
3連複,1-6-12,16220,59
3連単,12-6-1,108400,371
