馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ストラクチャー,セ5,草野,美浦・和田郎,差し,8.2,5,3,障害4歳以上未勝利,13.9,446(-10),小倉,22,中2週,Y,,3,リアルスティール,マンハッタンカフェ,,
2,2,アナザーエース,牡6,井上,栗東・宮,先行,5.1,3,2,障害4歳以上未勝利,13.5,518(+2),小倉,29,中3週,Y,,3,ヤマカツエース,タバスコキャット,,
3,3,ハイウェイスター,牝5,中村,栗東・宮本,先行,2.8,1,2,障害4歳以上未勝利,13.9,492(-4),小倉,22,中2週,Y,,3,アメリカンペイトリオット,Distorted Humor,,
4,4,アゼム,牡4,小野寺,栗東・坂口,差し,48.4,9,5,障害4歳以上未勝利,13.7,460(+2),小倉,29,中3週,Y,,3,ヘンリーバローズ,タニノギムレット,,
5,5,スマラグドス,牡6,難波,栗東・西園正,差し,11.6,6,,,0.0,474(-6),小倉,36,中4週,Y,,3,ハーツクライ,Mount Nelson,,
6,5,キムタックフェイス,牡4,田村,栗東・森田,差し,216.4,12,13,障害4歳以上未勝利,14.4,482(-4),中山,48,中6週,Y,,2,フィエールマン,ロードカナロア,,
7,6,モスクロッサー,セ5,坂口,美浦・国枝,差し,7.2,4,8,障害3歳以上未勝利,13.2,534(+6),福島,97,中13週,Y,,3,ハーツクライ,El Corredor,,
8,6,クラウングスタフ,牡5,上野,美浦・水野,差し,25.6,8,9,障害3歳以上未勝利,14.2,518(-2),中山,77,中10週,Y,,3,レイデオロ,ロサード,,
9,7,トーアマリシテン,セ5,石神深,美浦・小島,先行,13.8,7,5,障害4歳以上未勝利,13.9,460(+2),小倉,22,中2週,Y,,3,ビーチパトロール,クロフネ,,
10,7,プリンセスララア,牝9,大江圭,美浦・的場,差し,117.5,11,5,障害4歳以上未勝利,13.9,434(-2),小倉,28,中3週,Y,,3,スピルバーグ,ジェネラス,,
11,8,スノーディーヴァ,牝5,水沼,美浦・深山,,4.9,2,2,障害4歳以上未勝利,13.7,460(-2),小倉,22,中2週,Y,,3,エイシンヒカリ,ホワイトマズル,,
12,8,ルクスメンデス,牡4,黒岩,栗東・小崎,差し,82.3,10,12,4歳以上1勝クラス,38.1,486(-4),京都,48,中6週,Y,,3,オルフェーヴル,スマートファルコン,,
