着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,7,ヒメノカリス,牝6,56.0,イーガ,1:20.1,,5,8.7,33.9,栗東池江,464(+2)
2,7,9,サトノラムセス,牡5,58.0,ムルザ,1:20.1,ハナ,9,19.8,34.0,栗東橋口,480(0)
3,8,10,ソウテン,牡4,57.0,藤岡佑,1:20.1,クビ,4,8.6,34.1,美浦加藤征,500(+4)
4,4,4,メイショウホシアイ,牝5,56.0,菱田,1:20.3,1.1/4,3,6.2,35.0,栗東高橋亮,490(-4)
5,7,8,アビエルト,牡6,58.0,荻野極,1:20.6,1.3/4,11,60.7,34.8,栗東杉山佳,498(-2)
6,8,11,ショウナンアレス,牡5,58.0,柴山,1:20.7,1/2,7,12.7,35.1,栗東池添兼,542(+4)
7,1,1,セリシア,牝5,56.0,和田竜,1:21.1,2.1/2,8,15.6,35.6,栗東中竹,472(+12)
8,3,3,サマートゥリスト,牝5,56.0,福永,1:21.1,ハナ,1,3.1,35.5,栗東藤原,482(+6)
9,2,2,トーホウディアス,牡5,58.0,秋山真,1:21.2,クビ,6,12.1,35.3,栗東南井,462(+2)
10,5,5,ミスボニータ,牝4,55.0,坂井,1:21.2,ハナ,2,4.6,35.8,美浦斎藤誠,462(+12)
11,6,6,カバーガール,牝5,56.0,岩田望,1:21.5,2,10,31.0,36.0,栗東清水久,480(-4)
