馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ピンクジン,牝5,,美浦・南田,差し,17.4,7,6,,35.8,446(-2),中山,69,中9週,Y,,3,ダノンバラード,キャプテンスティーヴ,
2,2,アトミックフレア,牝7,泉谷,栗東・渡辺,差し,92.2,14,7,,35.1,444(-6),中京,27,中3週,Y,,3,ドゥラメンテ,Bahri,
3,2,ムガ,牝6,鮫島駿,栗東・高橋一,差し,12.9,5,6,,34.9,458(-6),中京,27,中3週,Y,,3,キズナ,ウォーエンブレム,
4,3,ニシノコウフク,牝5,斎藤,美浦・伊藤大,差し,58.8,13,10,,36.5,472(-4),小倉,7,連闘,Y,,3,サトノクラウン,スペシャルウィーク,
5,3,レミージュ,牝5,荻野極,栗東・松永幹,差し,17.8,8,5,,36.3,442(-6),中山,69,中9週,Y,,3,キズナ,Gone West,
6,4,シルキーガール,牝4,佐々木,栗東・上村,先行,3.3,2,1,4歳以上1勝クラス,36.0,454(-8),中京,21,中2週,Y,,3,デクラレーションオブウォー,ディープインパクト,
7,4,キットハナガサク,牝4,藤岡佑,美浦・武井,先行,15.5,6,8,,36.7,444(-2),中山,34,中4週,Y,,3,キズナ,シンボリクリスエス,
8,5,ナムララジベラ,牝5,小林脩,美浦・石栗,差し,30.3,11,1,4歳以上1勝クラス,36.1,480(+2),小倉,14,中1週,Y,,3,リアルスティール,Kingmambo,
9,5,リラボニート,牝4,浜中,栗東・須貝,先行,3.0,1,3,,35.5,456(-6),京都,49,中6週,Y,,3,スクリーンヒーロー,アグネスデジタル,
10,6,ファミリーツリー,牝4,古川奈,栗東・河嶋,差し,25.3,10,1,4歳以上1勝クラス,36.7,444(0),小倉,13,中1週,Y,,3,ワンアンドオンリー,Street Cry,
11,6,コイニョウボウ,牝5,永島,栗東・中尾,差し,111.9,15,10,,35.7,414(-4),中京,146,中20週,Y,,3,キズナ,キングカメハメハ,
12,7,ピクシレーション,牝5,菊沢,美浦・菊沢,差し,11.1,4,5,3歳以上2勝クラス,33.5,476(-2),京都,56,中7週,Y,,3,ハーツクライ,Burning Roma,
13,7,スタティスティクス,牝6,丸山,栗東・石坂,差し,55.7,12,7,,35.2,448(+2),中京,189,中26週,Y,Y,3,ハーツクライ,Congrats,
14,8,レッセパッセ,牝4,丹内,栗東・西園翔,差し,9.2,3,1,3歳以上1勝クラス,36.3,388(+2),福島,97,中13週,Y,,3,ダノンバラード,コンデュイット,
15,8,ウェイビー,牝5,藤懸,栗東・西村,,22.4,9,9,,39.6,534(0),京都,14,中1週,Y,,3,サトノアラジン,Medaglia d'Oro,
