券種,組み合わせ,配当,人気
単勝,1,670,3
複勝,1,270,4
複勝,9,290,6
複勝,16,280,5
枠連,1-5,2110,10
馬連,1-9,3920,17
ワイド,1-9,1410,19
ワイド,1-16,950,11
ワイド,9-16,1670,21
馬単,1-9,6920,31
3連複,1-9-16,8320,29
3連単,1-9-16,45490,147
