着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,ユリーシャ,牝3,54.0,松山,1:34.2,,6,10.2,34.4,栗東中村,446(-8)
2,8,11,コナコースト,牝3,54.0,鮫島駿,1:34.6,2.1/2,4,5.9,33.6,栗東清水久,462(-10)
3,7,8,シングザットソング,牝3,54.0,吉田隼,1:34.7,クビ,5,8.5,33.2,栗東高野,440(+6)
4,6,7,クイーンオブソウル,牝3,54.0,津村,1:34.7,クビ,3,5.3,33.7,美浦林,460(+12)
5,8,10,アルーリングビュー,牝3,54.0,Mデム,1:34.7,ハナ,1,3.7,33.7,栗東吉村,472(+2)
6,2,2,レッドヒルシューズ,牝3,54.0,酒井,1:34.8,3/4,2,5.2,34.0,栗東武英,446(-4)
7,3,3,ダークブロンド,牝3,54.0,岩田望,1:35.1,1.3/4,7,14.9,34.4,栗東高橋亮,420(+6)
8,7,9,マルクパージュ,牝3,54.0,岩田康,1:35.2,1/2,9,24.8,34.7,栗東斉藤崇,402(+2)
9,6,6,ヒメナデシコ,牝3,54.0,坂井,1:35.3,1/2,11,48.4,34.0,栗東森田,430(-4)
10,4,4,ランフリーバンクス,牝3,54.0,横山典,1:35.5,1,8,15.7,34.2,栗東武幸,430(+8)
11,1,1,エイムインライフ,牝3,54.0,角田河,1:35.9,2.1/2,10,31.3,34.6,栗東角田,472(+10)
