券種,組み合わせ,配当,人気
単勝,2,3120,10
複勝,2,410,8
複勝,6,130,1
複勝,7,200,3
枠連,1-3,840,2
馬連,2-6,2000,6
ワイド,2-6,800,7
ワイド,2-7,2150,29
ワイド,6-7,400,1
馬単,2-6,6490,19
3連複,2-6-7,4330,8
3連単,2-6-7,37850,83
