コーナー,通過順
1コーナー,"(*14,10)(1,12)(6,15)2(7,9)(4,11)(5,8,13)3"
2コーナー,"14(10,12)1(6,15)(2,7,9)(4,11)(5,13)8,3"
3コーナー,"14(10,12)1(6,15)(2,7,9,8)(5,4,11,13)3"
4コーナー,"(*14,10,12,15)(1,6,7,9,8)(2,4,11,13)(5,3)"
