コーナー,通過順
1コーナー,"10-6-5-1,4-(8,9)7,3-2"
2コーナー,"10-6,5-(1,4)-(8,9)7,3-2"
3コーナー,"10,6-(5,4)-7-1-9-(8,3)2"
4コーナー,"10,6-(5,4)7-1-9(8,3)2"
