券種,組み合わせ,配当,人気
単勝,1,260,2
複勝,1,160,2
複勝,7,170,3
馬連,1-7,450,3
ワイド,1-7,180,2
ワイド,1-5,400,6
ワイド,5-7,320,5
馬単,1-7,700,4
3連複,1-5-7,1680,4
3連単,1-7-5,4370,11
