コーナー,通過順
1コーナー,"7-1-5-3-6,4,8(2,9)"
2コーナー,"7=1-5-3-6,8,4,9,2"
3コーナー,"7=1-5,3(6,8,9)(4,2)"
4コーナー,"7(1,5,3)(6,8,9)(4,2)"
