馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,モンファボリ,牝5,武豊,栗東・須貝,差し,16.1,9,8,,33.5,466(+10),札幌,42,中5週,Y,,3,Frankel,Congrats,
2,2,フィールシンパシー,牝4,横山琉,美浦・小島,先行,3.9,1,4,,35.0,444(-10),函館,55,中7週,Y,,3,ベーカバド,ダンスインザダーク,
3,3,セッタレダスト,牡4,丹内,美浦・嘉藤,,7.2,3,10,,34.9,500(-4),東京,76,中10週,Y,,3,トゥザグローリー,ラストタイクーン,
4,3,リトルクレバー,牡6,藤岡佑,栗東・佐々木,差し,66.5,13,7,,36.6,480(+8),東京,69,中9週,Y,,3,キズナ,ウォーエンブレム,
5,4,インフィナイト,牝5,北村友,栗東・安田隆,逃げ,37.4,11,16,,41.9,502(0),函館,63,中8週,Y,,3,モーリス,アグネスデジタル,
6,4,モチベーション,牝4,亀田,美浦・清水英,先行,31.2,10,12,,33.6,446(+6),東京,104,中14週,Y,,3,ガルボ,アグネスデジタル,
7,5,ショウナンアレス,牡5,松山,栗東・新谷,先行,3.9,2,5,,34.2,530(-6),東京,76,中10週,Y,,3,リオンディーズ,フジキセキ,
8,5,シャークスポット,牡5,西村淳,栗東・高柳大,先行,13.6,7,1,,35.9,468(+4),札幌,27,中3週,Y,,3,ダノンシャーク,タニノギムレット,
9,6,ダークエクリプス,牡4,菅原明,栗東・今野,先行,11.6,6,9,,35.7,478(-6),函館,55,中7週,Y,,3,ドゥラメンテ,Woodman,
10,6,アバンチュリエ,セ4,池添,美浦・大竹,先行,9.3,5,10,,34.2,468(-2),東京,104,中14週,Y,,3,モーリス,ディープインパクト,
11,7,ターキッシュパレス,牡6,古川吉,栗東・昆,差し,52.6,12,8,,34.9,490(+4),函館,55,中7週,Y,,3,Golden Horn,ディクタット,
12,7,ジャスティンエース,牡4,鮫島駿,栗東・杉山晴,逃げ,8.9,4,6,,35.6,478(+4),函館,55,中7週,Y,,3,ルーラーシップ,ダイワメジャー,
13,8,スリートップキズナ B,牡5,松田,美浦・伊藤圭,追込,118.0,14,10,,37.6,466(+6),東京,69,中9週,Y,,3,キズナ,キングカメハメハ,
14,8,ソウテン,牡4,浜中,美浦・加藤征,差し,15.4,8,8,,33.5,510(+4),東京,76,中10週,Y,,3,ロードカナロア,Dubawi,
