コーナー,通過順
1コーナー,"14-1(11,13)(2,4,6)12(5,7)9,8-10-3"
2コーナー,"14-1-(11,13)6,2(4,12)5,7(8,9)-10-3"
3コーナー,"14(1,13,6,7)12(11,2,4)(8,9)(5,3)10"
4コーナー,"(*14,1)7(4,13)2(5,6)(3,12)(8,9)10,11"
