馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ウォーターリーダー,牡5,高田,栗東・藤野,差し,9.0,3,11,障害3歳以上未勝利,14.0,450(-4),東京,42,中5週,Y,,3,ルーラーシップ,マンハッタンカフェ,,
2,2,メイショウコガシラ,牡5,森一,栗東・本田,差し,8.2,2,11,障害3歳以上未勝利,14.0,500(+6),東京,34,中4週,Y,,3,メイショウボーラー,Elusive Quality,,
3,3,プリンセスララア,牝8,土田,美浦・的場,差し,68.9,9,9,障害4歳以上未勝利,13.3,438(+10),新潟,197,中27週,Y,Y,3,スピルバーグ,ジェネラス,,
4,4,コレクテイニア,牡5,草野,美浦・戸田,差し,31.1,6,10,3歳以上1勝クラス,36.4,470(0),福島,133,中18週,Y,,3,Collected,Kitten's Joy,,
5,5,ゴールデンスロープ,セ4,大江圭,美浦・小笠,,1.2,1,3,障害3歳以上未勝利,13.7,440(+2),京都,29,中3週,Y,,3,ゴールドシップ,ティンバーカントリー,,
6,6,ケイアイカラキア,セ3,水沼,美浦・上原博,追込,13.9,4,7,障害3歳以上未勝利,14.0,466(-2),東京,42,中5週,Y,,3,ミスターメロディ,ステイゴールド,,
7,7,パルピタシオン,牝3,,美浦・天間,差し,83.0,10,14,3歳未勝利,35.9,436(+12),新潟,84,中11週,Y,,3,モズアスコット,ブラックタイド,,
8,7,スラーヴァ,牡4,坂口,美浦・高橋文,追込,31.8,7,8,障害3歳以上未勝利,13.8,484(+4),中山,50,中6週,Y,,3,シャンハイボビー,キングカメハメハ,,
9,8,トリップトゥムーン,牡6,石神深,美浦・粕谷,差し,50.3,8,13,,35.5,464(+8),札幌,98,中13週,Y,,3,アドマイヤムーン,ネオユニヴァース,,
10,8,モズバンディット,牡5,鷲頭,栗東・中尾,先行,25.4,5,8,3歳以上1勝クラス,38.2,454(-4),京都,28,中3週,Y,,3,ドレフォン,アドマイヤムーン,,
