馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ディベルティール,セ5,松本,美浦・田島,先行,72.8,15,15,,40.4,498(-6),新潟,112,中15週,Y,,3,サウスヴィグラス,ゼンノロブロイ,
2,1,タッカーシルバー,牝4,横山武,美浦・鈴木伸,差し,7.2,3,4,,35.5,462(+6),福島,28,中3週,Y,,3,シルバーステート,クロフネ,
3,2,アルマセクメト,牝5,鮫島駿,美浦・田村,差し,79.5,16,9,3歳以上2勝クラス,36.5,498(0),東京,63,中8週,Y,,3,プリサイスエンド,スタチューオブリバティ,
4,2,マイアミュレット,セ4,内田博,美浦・天間,差し,50.7,14,14,3歳以上2勝クラス,37.7,488(+4),東京,28,中3週,Y,,3,マクフィ,アグネスタキオン,
5,3,ニフェーデービル,牡3,田辺,美浦・中舘,差し,9.6,5,1,3歳1勝クラス,35.9,496(+18),東京,315,中44週,Y,Y,3,ルーラーシップ,ゴールドアリュール,
6,3,エクサープト B,牝4,石橋脩,栗東・石坂,先行,25.4,12,15,3歳以上2勝クラス,41.8,486(-2),阪神,90,中12週,Y,,3,シニスターミニスター,ダイワメジャー,
7,4,ビルカール,牡3,,美浦・水野,先行,4.3,1,8,,37.3,486(+4),福島,28,中3週,Y,,3,ミッキーアイル,ストリートセンス,
8,4,タヤスゴールド,セ4,江田照,美浦・岩戸,先行,15.6,8,9,3歳以上2勝クラス,38.5,494(+4),中山,83,中11週,Y,,3,プリサイスエンド,フレンチデピュティ,
9,5,ブルーダイヤカフェ,牡6,大野,美浦・和田勇,差し,17.4,9,10,4歳以上2勝クラス,36.3,536(-8),京都,217,中30週,Y,Y,3,ロージズインメイ,アグネスタキオン,
10,5,トウカイファクター B,牡4,Ｍデム,美浦・菊川,先行,10.7,6,10,3歳以上2勝クラス,37.8,474(+14),中山,77,中10週,Y,,3,ザファクター,タイキシャトル,
11,6,サウスジェラート,牝5,横山和,美浦・伊坂,差し,20.7,11,3,3歳以上2勝クラス,35.8,478(+2),京都,27,中3週,Y,,3,サウスヴィグラス,マンハッタンカフェ,
12,6,ニルカンタテソーロ B,牡6,佐々木,美浦・小手川,差し,7.2,4,,,0.0,450(+2),函館,160,中22週,Y,,3,Speightstown,Galileo,
13,7,エイシンケプラー,牡3,津村,美浦・田中剛,,46.6,13,15,3歳以上2勝クラス,35.5,488(-4),中山,14,中1週,Y,,1,エイシンヒカリ,Unbridled's Song,
14,7,グレタ,牝4,丹内,美浦・清水英,差し,6.9,2,3,,36.5,478(+6),福島,28,中3週,Y,,3,ガルボ,ジャングルポケット,
15,8,ダラムキャッスル,牝3,横山琉,美浦・斎藤誠,先行,18.3,10,1,3歳以上1勝クラス,36.0,514(-4),札幌,105,中14週,Y,,3,ヘニーヒューズ,ハーツクライ,
16,8,クリノアルバトロス,牡3,松岡,美浦・伊藤伸,差し,13.3,7,7,3歳以上2勝クラス,36.6,496(-6),東京,21,中2週,Y,,3,アスカクリチャン,スクリーンヒーロー,
