券種,組み合わせ,配当,人気
単勝,6,580,3
複勝,6,200,3
複勝,10,200,2
複勝,2,690,10
枠連,5-7,520,2
馬連,6-10,1350,3
ワイド,6-10,560,3
ワイド,2-6,2310,30
ワイド,2-10,2040,26
馬単,6-10,3070,10
3連複,2-6-10,13640,48
3連単,6-10-2,69720,249
