着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,フォーチュンテラー,牡4,57.0,福永,1:24.5,,1,1.8,37.1,栗東浜田,470(-4)
2,6,10,インヴァリアンス,牡5,58.0,坂井,1:24.8,1.1/2,6,18.2,37.2,美浦尾関,482(+8)
3,5,7,タイミングナウ,セ7,58.0,武豊,1:25.2,2.1/2,2,7.4,38.9,栗東四位,486(+2)
4,2,2,ラキ,牝6,56.0,小崎,1:25.5,2,9,35.2,37.9,栗東小崎,490(+18)
5,6,9,メイショウストーム,セ5,58.0,小沢,1:25.5,ハナ,13,88.8,37.3,栗東松永昌,468(0)
6,8,13,サヴァイヴ,牡6,58.0,ムルザ,1:25.6,3/4,8,23.2,39.0,栗東清水久,476(-2)
7,4,6,ワンダースティング,牡5,58.0,高倉,1:25.6,ハナ,4,8.5,38.8,栗東渡辺,514(-2)
8,7,12,アランチャータ,牝4,55.0,吉田隼,1:25.6,アタマ,7,23.0,39.2,栗東上村,476(0)
9,4,5,トゥルブレンシア,セ6,58.0,斎藤,1:25.7,クビ,14,90.9,36.9,栗東藤沢,464(0)
10,8,14,セイカフォルゴーレ,牡4,57.0,松若,1:25.9,1.1/4,5,11.3,39.8,美浦相沢,514(+4)
11,3,4,セイイーグル,セ9,58.0,浜中,1:26.5,3.1/2,11,71.3,39.9,栗東宮本,462(-2)
12,3,3,ロードレイライン,牡5,58.0,和田竜,1:27.7,7,10,60.8,41.5,美浦稲垣,476(+10)
13,1,1,タガノネクステージ,牡5,58.0,藤岡康,1:28.5,5,12,82.5,41.9,栗東鈴木孝,494(0)
中止,7,11,ヒルノアマランテ,牡7,58.0,太宰,,,3,7.7,,栗東昆,528(-12)
