券種,組み合わせ,配当,人気
単勝,5,430,3
複勝,5,180,3
複勝,2,150,1
複勝,8,290,5
枠連,1-3,500,1
馬連,2-5,770,1
ワイド,2-5,410,2
ワイド,5-8,1140,13
ワイド,2-8,800,7
馬単,5-2,1520,3
3連複,2-5-8,3240,6
3連単,5-2-8,13050,27
