馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,トンボ,牡3,丹内,栗東・本田,,17.2,6,,,,518(0),,,,,,,ドレフォン,ディープインパクト,,
2,2,マベルシュシュット,牝3,松若,栗東・今野,,18.5,7,,,,460(0),,,,,,,ドゥラメンテ,Teofilo,,
3,3,ダノンウィルヘルム,牡3,丸山,栗東・池江,,9.3,5,,,,472(0),,,,,,,レイデオロ,City Zip,,B
4,4,メイショウカイコン,牡3,鷲頭,栗東・千田,,43.2,10,,,,496(0),,,,,,,ヴィクトワールピサ,チチカステナンゴ,,
5,5,エイジランナー,牡3,荻野極,栗東・池江,,25.0,8,,,,564(0),,,,,,,サトノダイヤモンド,Mayakovsky,,
6,5,テーオーマーシャル,牡3,亀田,栗東・高柳大,,3.8,2,,,,484(0),,,,,,,キタサンブラック,アドマイヤムーン,,
7,6,オトコギアンパン,牡3,佐々木,栗東・小栗,,6.3,3,,,,476(0),,,,,,,モーリス,ディープインパクト,,
8,6,オーケーミネルバ,牝3,永島,栗東・奥村豊,,34.2,9,,,,460(0),,,,,,,リオンディーズ,ゼンノロブロイ,,
9,7,ゴーダンシング,牝3,河原田,栗東・武英,,49.8,11,,,,464(0),,,,,,,サンダースノー,ハービンジャー,,
10,7,ジャスティンガルフ,牡3,富田,栗東・安田翔,,2.8,1,,,,494(0),,,,,,,エピファネイア,Pivotal,,
11,8,ラブカ,牡3,小沢,栗東・今野,,108.1,12,,,,454(0),,,,,,,リアルスティール,ヴィクトワールピサ,,
12,8,デイトゥリメンバー,牝3,藤岡康,栗東・今野,,7.2,4,,,,456(0),,,,,,,ドゥラメンテ,Big Brown,,
