馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シャンデルナゴル,牡6,中村,栗東・石坂,先行,2.3,1,2,障害4歳以上未勝利,13.6,498(+2),中山,55,中7週,Y,,3,サトノダイヤモンド,キングカメハメハ,,
2,2,ダスク,牡6,小野寺,栗東・宮本,逃げ,39.6,7,5,障害4歳以上未勝利,13.9,466(0),小倉,22,中2週,Y,,3,シニスターミニスター,テイエムオペラオー,,
3,3,グラヴィテ,牝8,黒岩,栗東・藤野,,41.3,8,4,障害4歳以上未勝利,14.0,490(-6),小倉,29,中3週,Y,,3,ネオユニヴァース,キングカメハメハ,,
4,3,バルサムノート,牡6,森一,栗東・高野,先行,3.0,2,3,障害4歳以上未勝利,13.7,518(-2),小倉,21,中2週,Y,,3,モーリス,ダイワメジャー,,
5,4,グランナヴィール,牡5,水沼,美浦・堀内,先行,19.9,5,8,障害4歳以上未勝利,13.6,544(+4),小倉,42,中5週,Y,,3,ゴールドシップ,クロフネ,,
6,4,モンツァフレイバー,牡4,草野,美浦・久保田,先行,103.0,11,6,障害4歳以上未勝利,13.7,462(-4),小倉,36,中4週,Y,,3,エピファネイア,キングカメハメハ,,B
7,5,ホウオウスターツ,セ4,小林凌,美浦・池上,差し,271.8,14,10,障害4歳以上未勝利,14.8,468(-2),小倉,43,中5週,Y,,3,ダノンバラード,サクラバクシンオー,,
8,5,ニシノルアノーヴァ,牡4,,美浦・古賀慎,差し,61.5,9,10,障害4歳以上未勝利,13.9,500(-2),中山,55,中7週,Y,,3,リオンディーズ,ハーツクライ,,
9,6,ロードヴァレンチ,セ7,坂口,美浦・中舘,逃げ,4.1,3,2,障害3歳以上未勝利,13.8,488(-2),中山,77,中10週,Y,,3,エスポワールシチー,アルカセット,,
10,6,ライラスター,セ7,上野,美浦・田中剛,差し,17.4,4,11,,34.2,468(-6),新潟,210,中29週,Y,Y,3,ロードカナロア,ディープインパクト,,
11,7,ルーチェロッサ,牝6,大江圭,美浦・粕谷,差し,183.8,12,10,障害4歳以上未勝利,14.4,482(+6),小倉,36,中4週,Y,,3,ビーチパトロール,トーセンダンス,,
12,7,ノーブルクライ,牡6,五十嵐,美浦・田村,差し,22.0,6,6,障害4歳以上未勝利,13.8,506(-8),小倉,43,中5週,Y,,3,ハーツクライ,Smarty Jones,,B
13,8,テイエムタワードン,セ4,田村,栗東・畑端,先行,249.8,13,11,障害4歳以上未勝利,14.2,510(-2),小倉,35,中4週,Y,,3,タワーオブロンドン,ステイゴールド,,
14,8,プレミアブルー,牡4,石神深,美浦・菊川,差し,88.2,10,11,障害4歳以上未勝利,13.7,468(-4),中山,49,中6週,Y,,3,トーセンラー,マヤノトップガン,,
