馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,クリスレジーナ,牝3,斎藤,栗東・高野,先行,2.0,1,2,,35.7,482(+8),函館,20,中2週,Y,,3,エピファネイア,ディープインパクト,
2,2,ゼアズノープレイス,牡7,的場,美浦・的場,差し,303.3,10,9,,35.7,490(-6),函館,13,中1週,Y,,3,アスカクリチャン,スペシャルウィーク,
3,3,エオアリイ B,牡4,佐々木,美浦・平岩,先行,103.4,9,10,3歳以上1勝クラス,37.0,470(-10),函館,14,中1週,Y,,3,ドゥラメンテ,More Than Ready,
4,4,ハルフロンティア,牡4,舟山,栗東・池添,,18.7,8,7,,35.8,510(-4),函館,13,中1週,Y,,3,レイデオロ,ダイワメジャー,
5,5,メイショウソラリス,牡3,松本,栗東・角田,,17.9,7,9,3歳以上1勝クラス,38.8,464(0),函館,14,中1週,Y,,3,シスキン,シンボリクリスエス,
6,6,サイン,牡3,横山武,栗東・佐藤悠,差し,4.0,2,2,3歳以上1勝クラス,33.7,522(+2),阪神,27,中3週,Y,,3,キセキ,ダイワメジャー,
7,7,モルビド,牝4,小沢,栗東・中内田,追込,12.6,5,3,,35.2,424(0),函館,20,中2週,Y,,3,ブリックスアンドモルタル,ディープインパクト,
8,7,デルシエロ,牡5,丹内,栗東・清水久,差し,8.7,4,3,,34.8,420(-2),小倉,14,中1週,Y,,3,レイデオロ,ディープインパクト,
9,8,エトワールブーケ,牝3,横山和,栗東・昆,先行,13.7,6,1,3歳未勝利,35.8,438(-2),京都,49,中6週,Y,,2,キセキ,ダンスインザダーク,
10,8,ドルチェリターン B,牡4,北村友,栗東・前川,差し,7.3,3,4,4歳以上1勝クラス,34.2,462(-6),京都,62,中8週,Y,,3,ハービンジャー,ゼンノロブロイ,
