券種,組み合わせ,配当,人気
単勝,4,370,1
複勝,4,160,1
複勝,10,150,2
複勝,7,300,7
枠連,4-8,430,1
馬連,4-10,760,1
ワイド,4-10,330,1
ワイド,4-7,670,9
ワイド,7-10,770,11
馬単,4-10,1530,1
3連複,4-7-10,2490,7
3連単,4-10-7,10750,22
